time_s,throttle,throttle_delta,brake,speed,accel_x
497.4700,0.6609,-0.0273,0.0000,27.9521,0.4560
497.4800,0.6609,-0.0273,0.0000,27.9476,0.4566
497.4900,0.6609,-0.0273,0.0000,27.9430,0.4589
497.5000,0.6609,-0.0273,0.0000,27.9384,0.4591
497.5100,0.6609,-0.0273,0.0000,27.9338,0.4606
497.5200,0.6609,-0.0273,0.0000,27.9292,0.4614
497.5300,0.6609,-0.0273,0.0000,27.9246,0.4614
497.5400,0.6609,-0.0273,0.0000,27.9200,0.4530
497.5500,0.6609,-0.0273,0.0000,27.9155,0.4492
497.5600,0.6609,-0.0273,0.0000,27.9111,0.4467
497.5700,0.6609,-0.0273,0.0000,27.9066,0.4469
497.5800,0.6609,-0.0273,0.0000,27.9021,0.4467
497.5900,0.6609,-0.0273,0.0000,27.8977,0.4469
497.6000,0.6609,-0.0273,0.0000,27.8932,0.4467
497.6100,0.6609,-0.0273,0.0000,27.8887,0.4467
497.6200,0.6609,-0.0273,0.0000,27.8843,0.4469
497.6300,0.6609,-0.0273,0.0000,27.8798,0.4467
497.6400,0.6609,-0.0273,0.0000,27.8753,0.4469
497.6500,0.6609,-0.0273,0.0000,27.8709,0.4408
497.6600,0.6609,-0.0273,0.0000,27.8665,0.4436
497.6700,0.6609,-0.0273,0.0000,27.8620,0.4456
497.6800,0.6609,-0.0273,0.0000,27.8576,0.4469
497.6900,0.6609,-0.0273,0.0000,27.8531,0.4471
497.7000,0.6609,-0.0273,0.0000,27.8486,0.4494
497.7100,0.6609,-0.0273,0.0000,27.8441,0.4492
497.7200,0.6609,-0.0273,0.0000,27.8396,0.4492
497.7300,0.6609,-0.0273,0.0000,27.8351,0.4492
497.7400,0.6609,-0.0273,0.0000,27.8306,0.4492
497.7500,0.6609,-0.0273,0.0000,27.8261,0.4494
497.7600,0.6609,-0.0273,0.0000,27.8216,0.4492
497.7700,0.6609,-0.0273,0.0000,27.8172,0.4484
497.7800,0.6609,-0.0273,0.0000,27.8127,0.4469
497.7900,0.6609,-0.0273,0.0000,27.8084,0.4290
497.8000,0.6609,-0.0273,0.0000,27.8042,0.4217
497.8100,0.6609,-0.0273,0.0000,27.8000,0.4171
497.8200,0.6609,-0.0273,0.0000,27.7959,0.4133
497.8300,0.6609,-0.0273,0.0000,27.7918,0.4107
497.8400,0.6609,-0.0273,0.0000,27.7877,0.4082
497.8500,0.6609,-0.0273,0.0000,27.7836,0.4053
497.8600,0.6609,-0.0273,0.0000,27.7796,0.4032
497.8700,0.6609,-0.0273,0.0000,27.7756,0.4028
497.8800,0.6609,-0.0273,0.0000,27.7715,0.4028
497.8900,0.6609,-0.0273,0.0000,27.7675,0.4011
497.9000,0.6609,-0.0273,0.0000,27.7636,0.3937
497.9100,0.6609,-0.0273,0.0000,27.7596,0.3984
497.9200,0.6609,-0.0273,0.0000,27.7556,0.4007
497.9300,0.6609,-0.0273,0.0000,27.7516,0.4028
497.9400,0.6609,-0.0273,0.0000,27.7475,0.4038
497.9500,0.6609,-0.0273,0.0000,27.7435,0.4053
497.9600,0.6609,-0.0273,0.0000,27.7394,0.4053
497.9700,0.6609,-0.0273,0.0000,27.7354,0.4053
497.9800,0.6609,-0.0273,0.0000,27.7313,0.4053
497.9900,0.6609,-0.0273,0.0000,27.7273,0.4047
498.0000,0.6609,-0.0273,0.0000,27.7232,0.4028
498.0100,0.6609,-0.0273,0.0000,27.7192,0.4028
498.0200,0.6609,-0.0273,0.0000,27.7152,0.4028
498.0300,0.6609,-0.0273,0.0000,27.7112,0.4015
498.0400,0.6609,-0.0273,0.0000,27.7073,0.3876
498.0500,0.6609,-0.0273,0.0000,27.7035,0.3794
498.0600,0.6609,-0.0273,0.0000,27.6998,0.3738
498.0700,0.6609,-0.0273,0.0000,27.6961,0.3693
498.0800,0.6609,-0.0273,0.0000,27.6924,0.3660
498.0900,0.6609,-0.0273,0.0000,27.6888,0.3633
498.1000,0.6609,-0.0273,0.0000,27.6852,0.3613
498.1100,0.6609,-0.0273,0.0000,27.6816,0.3592
498.1200,0.6609,-0.0273,0.0000,27.6780,0.3590
498.1300,0.6609,-0.0273,0.0000,27.6744,0.3571
498.1400,0.6609,-0.0273,0.0000,27.6709,0.3565
498.1500,0.6609,-0.0273,0.0000,27.6673,0.3515
498.1600,0.6609,-0.0273,0.0000,27.6638,0.3555
498.1700,0.6609,-0.0273,0.0000,27.6602,0.3571
498.1800,0.6609,-0.0273,0.0000,27.6566,0.3590
498.1900,0.6609,-0.0273,0.0000,27.6530,0.3590
498.2000,0.6609,-0.0273,0.0000,27.6494,0.3588
498.2100,0.6609,-0.0273,0.0000,27.6459,0.3590
498.2200,0.6609,-0.0273,0.0000,27.6423,0.3588
498.2300,0.6609,-0.0273,0.0000,27.6387,0.3590
498.2400,0.6609,-0.0273,0.0000,27.6351,0.3574
498.2500,0.6609,-0.0273,0.0000,27.6315,0.3565
498.2600,0.6609,-0.0273,0.0000,27.6280,0.3565
498.2700,0.6609,-0.0273,0.0000,27.6244,0.3551
498.2800,0.6609,-0.0273,0.0000,27.6209,0.3540
498.2900,0.6609,-0.0273,0.0000,27.6174,0.3462
498.3000,0.6609,-0.0273,0.0000,27.6140,0.3374
498.3100,0.6609,-0.0273,0.0000,27.6107,0.3305
498.3200,0.6609,-0.0273,0.0000,27.6075,0.3254
498.3300,0.6609,-0.0273,0.0000,27.6043,0.3214
498.3400,0.6609,-0.0273,0.0000,27.6011,0.3183
498.3500,0.6609,-0.0273,0.0000,27.5979,0.3157
498.3600,0.6609,-0.0273,0.0000,27.5948,0.3138
498.3700,0.6609,-0.0273,0.0000,27.5917,0.3124
498.3800,0.6609,-0.0273,0.0000,27.5886,0.3113
498.3900,0.6609,-0.0273,0.0000,27.5855,0.3101
498.4000,0.6609,-0.0273,0.0000,27.5824,0.3082
498.4100,0.6609,-0.0273,0.0000,27.5793,0.3117
498.4200,0.6609,-0.0273,0.0000,27.5761,0.3126
498.4300,0.6609,-0.0273,0.0000,27.5730,0.3143
498.4400,0.6609,-0.0273,0.0000,27.5698,0.3149
498.4500,0.6609,-0.0273,0.0000,27.5667,0.3149
498.4600,0.6609,-0.0273,0.0000,27.5636,0.3136
498.4700,0.6609,-0.0273,0.0000,27.5604,0.3126
498.4800,0.6609,-0.0273,0.0000,27.5573,0.3126
498.4900,0.6609,-0.0273,0.0000,27.5542,0.3122
498.5000,0.6609,-0.0273,0.0000,27.5511,0.3099
498.5100,0.6609,-0.0273,0.0000,27.5480,0.3101
498.5200,0.6609,-0.0273,0.0000,27.5449,0.3086
498.5300,0.6609,-0.0273,0.0000,27.5418,0.3077
498.5400,0.6609,-0.0273,0.0000,27.5388,0.3054
498.5500,0.6609,-0.0273,0.0000,27.5358,0.3000
498.5600,0.6609,-0.0273,0.0000,27.5328,0.2964
498.5700,0.6609,-0.0273,0.0000,27.5299,0.2935
498.5800,0.6609,-0.0273,0.0000,27.5270,0.2903
498.5900,0.6609,-0.0273,0.0000,27.5241,0.2880
498.6000,0.6609,-0.0273,0.0000,27.5212,0.2863
498.6100,0.6609,-0.0273,0.0000,27.5184,0.2857
498.6200,0.6609,-0.0273,0.0000,27.5155,0.2832
498.6300,0.6609,-0.0273,0.0000,27.5127,0.2832
498.6400,0.6609,-0.0273,0.0000,27.5099,0.2825
498.6500,0.6609,-0.0273,0.0000,27.5071,0.2808
498.6600,0.6609,-0.0273,0.0000,27.5042,0.2831
498.6700,0.6609,-0.0273,0.0000,27.5014,0.2832
498.6800,0.6609,-0.0273,0.0000,27.4986,0.2832
498.6900,0.6609,-0.0273,0.0000,27.4957,0.2831
498.7000,0.6609,-0.0273,0.0000,27.4929,0.2831
498.7100,0.6609,-0.0273,0.0000,27.4901,0.2817
498.7200,0.6609,-0.0273,0.0000,27.4873,0.2808
498.7300,0.6609,-0.0273,0.0000,27.4845,0.2808
498.7400,0.6609,-0.0273,0.0000,27.4817,0.2806
498.7500,0.6609,-0.0273,0.0000,27.4789,0.2787
498.7600,0.6609,-0.0273,0.0000,27.4761,0.2783
498.7700,0.6609,-0.0273,0.0000,27.4733,0.2781
498.7800,0.6609,-0.0273,0.0000,27.4705,0.2768
498.7900,0.6609,-0.0273,0.0000,27.4678,0.2760
498.8000,0.6609,-0.0273,0.0000,27.4650,0.2758
498.8100,0.6609,-0.0273,0.0000,27.4623,0.2754
498.8200,0.6609,-0.0273,0.0000,27.4595,0.2737
498.8300,0.6609,-0.0273,0.0000,27.4568,0.2733
498.8400,0.6609,-0.0273,0.0000,27.4541,0.2735
498.8500,0.6609,-0.0273,0.0000,27.4513,0.2729
498.8600,0.6609,-0.0273,0.0000,27.4486,0.2710
498.8700,0.6609,-0.0273,0.0000,27.4459,0.2710
498.8800,0.6609,-0.0273,0.0000,27.4432,0.2708
498.8900,0.6609,-0.0273,0.0000,27.4405,0.2707
498.9000,0.6609,-0.0273,0.0000,27.4378,0.2665
498.9100,0.6609,-0.0273,0.0000,27.4352,0.2663
498.9200,0.6609,-0.0273,0.0000,27.4325,0.2661
498.9300,0.6609,-0.0273,0.0000,27.4299,0.2661
498.9400,0.6609,-0.0273,0.0000,27.4272,0.2659
498.9500,0.6609,-0.0273,0.0000,27.4055,2.1740
498.9600,0.6609,-0.0273,0.0000,27.4017,0.3731
498.9700,0.6609,-0.0273,0.0000,27.3992,0.2579
498.9800,0.6609,-0.0273,0.0000,27.3967,0.2457
498.9900,0.6609,-0.0273,0.0000,27.3943,0.2460
499.0000,0.6609,-0.0273,0.0000,27.3918,0.2480
499.0100,0.6609,-0.0273,0.0000,27.3893,0.2502
499.0200,0.6609,-0.0273,0.0000,27.3868,0.2518
499.0300,0.6609,-0.0273,0.0000,27.3842,0.2535
499.0400,0.6609,-0.0273,0.0000,27.3817,0.2539
499.0500,0.6609,-0.0273,0.0000,27.3791,0.2550
499.0600,0.6609,-0.0273,0.0000,27.3766,0.2563
499.0700,0.6609,-0.0273,0.0000,27.3740,0.2563
499.0800,0.6609,-0.0273,0.0000,27.3715,0.2563
499.0900,0.6609,-0.0273,0.0000,27.3689,0.2563
499.1000,0.6609,-0.0273,0.0000,27.3663,0.2563
499.1100,0.6609,-0.0273,0.0000,27.3638,0.2562
499.1200,0.6609,-0.0273,0.0000,27.3612,0.2554
499.1300,0.6609,-0.0273,0.0000,27.3587,0.2544
499.1400,0.6609,-0.0273,0.0000,27.3562,0.2541
499.1500,0.6609,-0.0273,0.0000,27.3536,0.2539
499.1600,0.6609,-0.0273,0.0000,27.3511,0.2541
499.1700,0.6609,-0.0273,0.0000,27.3486,0.2537
499.1800,0.6609,-0.0273,0.0000,27.3460,0.2523
499.1900,0.6609,-0.0273,0.0000,27.3435,0.2514
499.2000,0.6609,-0.0273,0.0000,27.3410,0.2516
499.2100,0.6609,-0.0273,0.0000,27.3385,0.2514
499.2200,0.6609,-0.0273,0.0000,27.3360,0.2510
499.2300,0.6609,-0.0273,0.0000,27.3335,0.2501
499.2400,0.6609,-0.0273,0.0000,27.3310,0.2489
499.2500,0.6609,-0.0273,0.0000,27.3285,0.2491
499.2600,0.6609,-0.0273,0.0000,27.3260,0.2491
499.2700,0.6609,-0.0273,0.0000,27.3236,0.2489
499.2800,0.6609,-0.0273,0.0000,27.3211,0.2481
499.2900,0.6609,-0.0273,0.0000,27.3186,0.2472
499.3000,0.6609,-0.0273,0.0000,27.3162,0.2466
499.3100,0.6609,-0.0273,0.0000,27.3137,0.2466
499.3200,0.6609,-0.0273,0.0000,27.3112,0.2466
499.3300,0.6609,-0.0273,0.0000,27.3088,0.2455
499.3400,0.6609,-0.0273,0.0000,27.3063,0.2441
499.3500,0.6609,-0.0273,0.0000,27.3039,0.2441
499.3600,0.6609,-0.0273,0.0000,27.3015,0.2441
499.3700,0.6609,-0.0273,0.0000,27.2990,0.2441
499.3800,0.6609,-0.0273,0.0000,27.2966,0.2439
499.3900,0.6609,-0.0273,0.0000,27.2942,0.2432
499.4000,0.6609,-0.0273,0.0000,27.2917,0.2417
499.4100,0.6609,-0.0273,0.0000,27.2893,0.2417
499.4200,0.6609,-0.0273,0.0000,27.2869,0.2419
499.4300,0.6609,-0.0273,0.0000,27.2845,0.2417
499.4400,0.6609,-0.0273,0.0000,27.2821,0.2407
499.4500,0.6609,-0.0273,0.0000,27.2797,0.2401
499.4600,0.6609,-0.0273,0.0000,27.2773,0.2396
499.4700,0.6609,-0.0273,0.0000,27.2749,0.2394
499.4800,0.6609,-0.0273,0.0000,27.2725,0.2392
499.4900,0.6609,-0.0273,0.0000,27.2701,0.2392
499.5000,0.6609,-0.0273,0.0000,27.2678,0.2384
499.5100,0.6609,-0.0273,0.0000,27.2654,0.2369
499.5200,0.6609,-0.0273,0.0000,27.2630,0.2369
499.5300,0.6609,-0.0273,0.0000,27.2607,0.2369
499.5400,0.6609,-0.0273,0.0000,27.2583,0.2367
499.5500,0.6609,-0.0273,0.0000,27.2559,0.2369
499.5600,0.6609,-0.0273,0.0000,27.2536,0.2361
499.5700,0.6609,-0.0273,0.0000,27.2512,0.2348
499.5800,0.6609,-0.0273,0.0000,27.2489,0.2344
499.5900,0.6609,-0.0273,0.0000,27.2465,0.2344
499.6000,0.6609,-0.0273,0.0000,27.2442,0.2342
499.6100,0.6609,-0.0273,0.0000,27.2418,0.2344
499.6200,0.6609,-0.0273,0.0000,27.2395,0.2338
499.6300,0.6609,-0.0273,0.0000,27.2372,0.2331
499.6400,0.6609,-0.0273,0.0000,27.2349,0.2321
499.6500,0.6609,-0.0273,0.0000,27.2325,0.2319
499.6600,0.6609,-0.0273,0.0000,27.2302,0.2319
499.6700,0.6609,-0.0273,0.0000,27.2279,0.2319
499.6800,0.6609,-0.0273,0.0000,27.2256,0.2317
499.6900,0.6609,-0.0273,0.0000,27.2233,0.2316
499.7000,0.6609,-0.0273,0.0000,27.2210,0.2310
499.7100,0.6609,-0.0273,0.0000,27.2187,0.2295
499.7200,0.6609,-0.0273,0.0000,27.2164,0.2296
499.7300,0.6609,-0.0273,0.0000,27.2141,0.2295
499.7400,0.6609,-0.0273,0.0000,27.2118,0.2295
499.7500,0.6609,-0.0273,0.0000,27.2095,0.2295
499.7600,0.6609,-0.0273,0.0000,27.2072,0.2295
499.7700,0.6609,-0.0273,0.0000,27.2049,0.2291
499.7800,0.6609,-0.0273,0.0000,27.2026,0.2274
499.7900,0.6609,-0.0273,0.0000,27.2004,0.2270
499.8000,0.6609,-0.0273,0.0000,27.1981,0.2270
499.8100,0.6609,-0.0273,0.0000,27.1958,0.2272
499.8200,0.6609,-0.0273,0.0000,27.1936,0.2270
499.8300,0.6609,-0.0273,0.0000,27.1913,0.2266
499.8400,0.6609,-0.0273,0.0000,27.1890,0.2251
499.8500,0.6609,-0.0273,0.0000,27.1868,0.2247
499.8600,0.6609,-0.0273,0.0000,27.1845,0.2245
499.8700,0.6609,-0.0273,0.0000,27.1823,0.2247
499.8800,0.6609,-0.0273,0.0000,27.1801,0.2247
499.8900,0.6609,-0.0273,0.0000,27.1778,0.2245
499.9000,0.6609,-0.0273,0.0000,27.1756,0.2239
499.9100,0.6609,-0.0273,0.0000,27.1733,0.2224
499.9200,0.6609,-0.0273,0.0000,27.1711,0.2222
499.9300,0.6609,-0.0273,0.0000,27.1689,0.2222
499.9400,0.6609,-0.0273,0.0000,27.1667,0.2222
499.9500,0.6609,-0.0273,0.0000,27.1645,0.2220
499.9600,0.6609,-0.0273,0.0000,27.1622,0.2220
499.9700,0.6609,-0.0273,0.0000,27.1600,0.2207
499.9800,0.6609,-0.0273,0.0000,27.1578,0.2197
499.9900,0.6609,-0.0273,0.0000,27.1556,0.2197
500.0000,0.6609,-0.0273,0.0000,27.1534,0.2197
500.0100,0.6609,-0.0273,0.0000,27.1512,0.2197
500.0200,0.6609,-0.0273,0.0000,27.1490,0.2197
500.0300,0.6609,-0.0273,0.0000,27.1469,0.2188
500.0400,0.6609,-0.0273,0.0000,27.1447,0.2174
500.0500,0.6609,-0.0273,0.0000,27.1425,0.2174
500.0600,0.6609,-0.0273,0.0000,27.1403,0.2172
500.0700,0.6609,-0.0273,0.0000,27.1382,0.2172
500.0800,0.6609,-0.0273,0.0000,27.1360,0.2172
500.0900,0.6609,-0.0273,0.0000,27.1338,0.2171
500.1000,0.6609,-0.0273,0.0000,27.1317,0.2153
500.1100,0.6609,-0.0273,0.0000,27.1295,0.2148
500.1200,0.6609,-0.0273,0.0000,27.1274,0.2150
500.1300,0.6609,-0.0273,0.0000,27.1252,0.2148
500.1400,0.6609,-0.0273,0.0000,27.1231,0.2150
500.1500,0.6609,-0.0273,0.0000,27.1209,0.2148
500.1600,0.6609,-0.0273,0.0000,27.1188,0.2144
500.1700,0.6609,-0.0273,0.0000,27.1167,0.2134
500.1800,0.6609,-0.0273,0.0000,27.1145,0.2123
500.1900,0.6609,-0.0273,0.0000,27.1124,0.2125
500.2000,0.6609,-0.0273,0.0000,27.1103,0.2123
500.2100,0.6609,-0.0273,0.0000,27.1082,0.2125
500.2200,0.6609,-0.0273,0.0000,27.1060,0.2125
500.2300,0.6609,-0.0273,0.0000,27.1039,0.2119
500.2400,0.6609,-0.0273,0.0000,27.1018,0.2104
500.2500,0.6609,-0.0273,0.0000,27.0997,0.2100
500.2600,0.6609,-0.0273,0.0000,27.0976,0.2100
500.2700,0.6609,-0.0273,0.0000,27.0955,0.2098
500.2800,0.6609,-0.0273,0.0000,27.0934,0.2100
500.2900,0.6609,-0.0273,0.0000,27.0913,0.2098
500.3000,0.6609,-0.0273,0.0000,27.0892,0.2068
500.3100,0.6609,-0.0273,0.0000,27.0872,0.2058
500.3200,0.6609,-0.0273,0.0000,27.0851,0.2050
500.3300,0.6609,-0.0273,0.0000,27.0831,0.2050
500.3400,0.6609,-0.0273,0.0000,27.0810,0.2050
500.3500,0.6609,-0.0273,0.0000,27.0790,0.2052
500.3600,0.6609,-0.0273,0.0000,27.0769,0.2050
500.3700,0.6609,-0.0273,0.0000,27.0749,0.2050
500.3800,0.6609,-0.0273,0.0000,27.0728,0.2041
500.3900,0.6609,-0.0273,0.0000,27.0708,0.2028
500.4000,0.6609,-0.0273,0.0000,27.0688,0.2026
500.4100,0.6609,-0.0273,0.0000,27.0668,0.2026
500.4200,0.6609,-0.0273,0.0000,27.0647,0.2028
500.4300,0.6609,-0.0273,0.0000,27.0627,0.2026
500.4400,0.6609,-0.0273,0.0000,27.0607,0.2028
500.4500,0.6609,-0.0273,0.0000,27.0587,0.2018
500.4600,0.6609,-0.0273,0.0000,27.0567,0.2005
500.4700,0.6609,-0.0273,0.0000,27.0547,0.2003
500.4800,0.6609,-0.0273,0.0000,27.0527,0.2001
500.4900,0.6609,-0.0273,0.0000,27.0507,0.2003
500.5000,0.6609,-0.0273,0.0000,27.0487,0.2001
500.5100,0.6609,-0.0273,0.0000,27.0467,0.2003
500.5200,0.6609,-0.0273,0.0000,27.0447,0.1999
500.5300,0.6609,-0.0273,0.0000,27.0427,0.1995
500.5400,0.6609,-0.0273,0.0000,27.0407,0.1980
500.5500,0.6609,-0.0273,0.0000,27.0387,0.1978
500.5600,0.6609,-0.0273,0.0000,27.0367,0.1978
500.5700,0.6609,-0.0273,0.0000,27.0347,0.1978
500.5800,0.6609,-0.0273,0.0000,27.0328,0.1976
500.5900,0.6609,-0.0273,0.0000,27.0308,0.1978
500.6000,0.6609,-0.0273,0.0000,27.0288,0.1976
500.6100,0.6609,-0.0273,0.0000,27.0268,0.1965
500.6200,0.6609,-0.0273,0.0000,27.0249,0.1955
500.6300,0.6609,-0.0273,0.0000,27.0229,0.1953
500.6400,0.6609,-0.0273,0.0000,27.0210,0.1953
500.6500,0.6609,-0.0273,0.0000,27.0190,0.1949
500.6600,0.6609,-0.0273,0.0000,27.0171,0.1926
500.6700,0.6609,-0.0273,0.0000,27.0152,0.1902
500.6800,0.6609,-0.0273,0.0000,27.0133,0.1865
500.6900,0.6609,-0.0273,0.0000,27.0116,0.1762
500.7000,0.6609,-0.0273,0.0000,27.0098,0.1738
500.7100,0.6609,-0.0273,0.0000,27.0081,0.1751
500.7200,0.6609,-0.0273,0.0000,27.0063,0.1741
500.7300,0.6609,-0.0273,0.0000,27.0047,0.1696
500.7400,0.6609,-0.0273,0.0000,27.0029,0.1732
500.7500,0.6609,-0.0273,0.0000,27.0012,0.1778
500.7600,0.6609,-0.0273,0.0000,26.9993,0.1818
500.7700,0.6609,-0.0273,0.0000,26.9975,0.1854
500.7800,0.6609,-0.0273,0.0000,26.9956,0.1911
500.7900,0.6609,-0.0273,0.0000,26.9936,0.1986
500.8000,0.6609,-0.0273,0.0000,26.9916,0.2024
500.8100,0.6609,-0.0273,0.0000,26.9896,0.1978
500.8200,0.6609,-0.0273,0.0000,26.9876,0.1999
500.8300,0.6609,-0.0273,0.0000,26.9855,0.2047
500.8400,0.6609,-0.0273,0.0000,26.9835,0.2018
500.8500,0.6609,-0.0273,0.0000,26.9816,0.1944
500.8600,0.6609,-0.0273,0.0000,26.9797,0.1913
500.8700,0.6609,-0.0273,0.0000,26.9778,0.1892
500.8800,0.6609,-0.0273,0.0000,26.9759,0.1881
500.8900,0.6609,-0.0273,0.0000,26.9740,0.1860
500.9000,0.6609,-0.0273,0.0000,26.9722,0.1856
500.9100,0.6609,-0.0273,0.0000,26.9703,0.1856
500.9200,0.6609,-0.0273,0.0000,26.9685,0.1842
500.9300,0.6609,-0.0273,0.0000,26.9667,0.1835
500.9400,0.6609,-0.0273,0.0000,26.9648,0.1831
500.9500,0.6609,-0.0273,0.0000,26.9630,0.1831
500.9600,0.6609,-0.0273,0.0000,26.9612,0.1831
500.9700,0.6609,-0.0273,0.0000,26.9593,0.1833
500.9800,0.6609,-0.0273,0.0000,26.9575,0.1854
500.9900,0.6609,-0.0273,0.0000,26.9557,0.1728
501.0000,0.6609,-0.0273,0.0000,26.9541,0.1644
501.0100,0.6609,-0.0273,0.0000,26.9525,0.1617
501.0200,0.6609,-0.0273,0.0000,26.9509,0.1562
501.0300,0.6609,-0.0273,0.0000,26.9493,0.1562
501.0400,0.6609,-0.0273,0.0000,26.9477,0.1612
501.0500,0.6609,-0.0273,0.0000,26.9460,0.1648
501.0600,0.6609,-0.0273,0.0000,26.9444,0.1675
501.0700,0.6609,-0.0273,0.0000,26.9427,0.1699
501.0800,0.6609,-0.0273,0.0000,26.9410,0.1703
501.0900,0.6609,-0.0273,0.0000,26.9391,0.1839
501.1000,0.6609,-0.0273,0.0000,26.9373,0.1856
501.1100,0.6609,-0.0273,0.0000,26.9354,0.1856
501.1200,0.6609,-0.0273,0.0000,26.9334,0.1951
501.1300,0.6609,-0.0273,0.0000,26.9316,0.1869
501.1400,0.6609,-0.0273,0.0000,26.9299,0.1677
501.1500,0.6609,-0.0273,0.0000,26.9283,0.1585
501.1600,0.6609,-0.0273,0.0000,26.9268,0.1528
501.1700,0.6609,-0.0273,0.0000,26.9253,0.1497
501.1800,0.6609,-0.0273,0.0000,26.9239,0.1448
501.1900,0.6609,-0.0273,0.0000,26.9224,0.1444
501.2000,0.6609,-0.0273,0.0000,26.9209,0.1488
501.2100,0.6609,-0.0273,0.0000,26.9194,0.1526
501.2200,0.6609,-0.0273,0.0000,26.9179,0.1556
501.2300,0.6609,-0.0273,0.0000,26.9162,0.1629
501.2400,0.6609,-0.0273,0.0000,26.9145,0.1724
501.2500,0.6609,-0.0273,0.0000,26.9128,0.1747
501.2600,0.6609,-0.0273,0.0000,26.9110,0.1757
501.2700,0.6609,-0.0273,0.0000,26.9093,0.1760
501.2800,0.6609,-0.0273,0.0000,26.9075,0.1783
501.2900,0.6609,-0.0273,0.0000,26.9057,0.1789
501.3000,0.6609,-0.0273,0.0000,26.9040,0.1694
501.3100,0.6609,-0.0273,0.0000,26.9024,0.1663
501.3200,0.6609,-0.0273,0.0000,26.9007,0.1638
501.3300,0.6609,-0.0273,0.0000,26.8991,0.1623
501.3400,0.6609,-0.0273,0.0000,26.8975,0.1612
501.3500,0.6609,-0.0273,0.0000,26.8959,0.1608
501.3600,0.6609,-0.0273,0.0000,26.8943,0.1587
501.3700,0.6609,-0.0273,0.0000,26.8927,0.1587
501.3800,0.6609,-0.0273,0.0000,26.8911,0.1587
501.3900,0.6609,-0.0273,0.0000,26.8895,0.1587
501.4000,0.6609,-0.0273,0.0000,26.8879,0.1587
501.4100,0.6609,-0.0273,0.0000,26.8864,0.1587
501.4200,0.6609,-0.0273,0.0000,26.8848,0.1587
501.4300,0.6609,-0.0273,0.0000,26.8832,0.1587
501.4400,0.6609,-0.0273,0.0000,26.8816,0.1585
501.4500,0.6609,-0.0273,0.0000,26.8800,0.1587
501.4600,0.6609,-0.0273,0.0000,26.8784,0.1587
501.4700,0.6609,-0.0273,0.0000,26.8768,0.1587
501.4800,0.6609,-0.0273,0.0000,26.8752,0.1585
501.4900,0.6609,-0.0273,0.0000,26.8737,0.1587
501.5000,0.6609,-0.0273,0.0000,26.8721,0.1577
501.5100,0.6609,-0.0273,0.0000,26.8705,0.1574
501.5200,0.6609,-0.0273,0.0000,26.8689,0.1566
501.5300,0.6609,-0.0273,0.0000,26.8674,0.1562
501.5400,0.6609,-0.0273,0.0000,26.8658,0.1562
501.5500,0.6609,-0.0273,0.0000,26.8643,0.1562
501.5600,0.6609,-0.0273,0.0000,26.8627,0.1562
501.5700,0.6609,-0.0273,0.0000,26.8611,0.1564
501.5800,0.6609,-0.0273,0.0000,26.8596,0.1562
501.5900,0.6609,-0.0273,0.0000,26.8580,0.1562
501.6000,0.6609,-0.0273,0.0000,26.8564,0.1562
501.6100,0.6609,-0.0273,0.0000,26.8549,0.1562
501.6200,0.6609,-0.0273,0.0000,26.8533,0.1564
501.6300,0.6609,-0.0273,0.0000,26.8518,0.1560
501.6400,0.6609,-0.0273,0.0000,26.8502,0.1547
501.6500,0.6609,-0.0273,0.0000,26.8487,0.1545
501.6600,0.6609,-0.0273,0.0000,26.8471,0.1541
501.6700,0.6609,-0.0273,0.0000,26.8456,0.1537
501.6800,0.6609,-0.0273,0.0000,26.8440,0.1539
501.6900,0.6609,-0.0273,0.0000,26.8425,0.1537
501.7000,0.6609,-0.0273,0.0000,26.8410,0.1539
501.7100,0.6609,-0.0273,0.0000,26.8394,0.1537
501.7200,0.6609,-0.0273,0.0000,26.8379,0.1537
501.7300,0.6609,-0.0273,0.0000,26.8364,0.1539
501.7400,0.6609,-0.0273,0.0000,26.8348,0.1534
501.7500,0.6609,-0.0273,0.0000,26.8333,0.1514
501.7600,0.6609,-0.0273,0.0000,26.8318,0.1514
501.7700,0.6609,-0.0273,0.0000,26.8303,0.1514
501.7800,0.6609,-0.0273,0.0000,26.8288,0.1513
501.7900,0.6609,-0.0273,0.0000,26.8273,0.1514
501.8000,0.6609,-0.0273,0.0000,26.8257,0.1513
501.8100,0.6609,-0.0273,0.0000,26.8242,0.1514
501.8200,0.6609,-0.0273,0.0000,26.8227,0.1514
501.8300,0.6609,-0.0273,0.0000,26.8212,0.1501
501.8400,0.6609,-0.0273,0.0000,26.8197,0.1490
501.8500,0.6609,-0.0273,0.0000,26.8183,0.1469
501.8600,0.6609,-0.0273,0.0000,26.8168,0.1465
501.8700,0.6609,-0.0273,0.0000,26.8153,0.1448
501.8800,0.6609,-0.0273,0.0000,26.8139,0.1440
501.8900,0.6609,-0.0273,0.0000,26.8125,0.1425
501.9000,0.6609,-0.0273,0.0000,26.8111,0.1411
501.9100,0.6609,-0.0273,0.0000,26.8097,0.1390
501.9200,0.6609,-0.0273,0.0000,26.8083,0.1383
501.9300,0.6609,-0.0273,0.0000,26.8069,0.1366
501.9400,0.6609,-0.0273,0.0000,26.8056,0.1366
501.9500,0.6609,-0.0273,0.0000,26.8042,0.1364
501.9600,0.6609,-0.0273,0.0000,26.8028,0.1368
