time_s,teleport_event,global_sp_mps,plan_idx,plan_name,leader_speed_mps,leader_in_band,leader_stable_s,emergency_active,throttle_0,brake_0,cmd_age_ms_0,throttle_rx_dt_ms_0,brake_rx_dt_ms_0,cmd_pair_rx_dt_ms_0,speed_0,accel_x_0,local_sp_0,dist_to_prev_0,desired_dist_0,dist_err_0,vel_diff_0,ttc_0,throttle_1,brake_1,cmd_age_ms_1,throttle_rx_dt_ms_1,brake_rx_dt_ms_1,cmd_pair_rx_dt_ms_1,speed_1,accel_x_1,local_sp_1,dist_to_prev_1,desired_dist_1,dist_err_1,vel_diff_1,ttc_1,throttle_2,brake_2,cmd_age_ms_2,throttle_rx_dt_ms_2,brake_rx_dt_ms_2,cmd_pair_rx_dt_ms_2,speed_2,accel_x_2,local_sp_2,dist_to_prev_2,desired_dist_2,dist_err_2,vel_diff_2,ttc_2,throttle_3,brake_3,cmd_age_ms_3,throttle_rx_dt_ms_3,brake_rx_dt_ms_3,cmd_pair_rx_dt_ms_3,speed_3,accel_x_3,local_sp_3,dist_to_prev_3,desired_dist_3,dist_err_3,vel_diff_3,ttc_3
3.1700,0,0.0000,0,start_stop,0.0000,1,2.8800,0,0.0000,0.0000,1.4366,9.8491,10.1165,1.6541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0317,0.0000,7.5993,10.2975,10.3017,0.0176,0.5671,-0.1361,0.0000,10.9761,11.0000,-0.0239,-0.5671,19.3547,0.0698,0.0000,7.6146,10.3089,10.3122,0.0150,2.7979,0.0480,1.8747,13.2986,11.0000,2.2986,-2.2308,5.9613,0.1660,0.0000,7.6074,10.3204,10.3244,0.0156,3.0636,0.0138,2.6722,14.3348,11.0000,3.3348,-0.2657,53.9479
3.1800,0,0.0000,0,start_stop,0.0000,1,2.8900,0,0.0000,0.0000,9.7751,11.7032,10.1165,10.0491,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0333,0.0000,7.7566,9.8068,9.8036,0.0144,0.5558,0.1472,0.0000,10.9707,11.0000,-0.0293,-0.5558,19.7389,0.0674,0.0000,7.7660,9.7960,9.7916,0.0106,2.7969,-0.0234,1.8564,13.2760,11.0000,2.2760,-2.2411,5.9239,0.1656,0.0000,7.7749,9.7824,9.7783,0.0114,3.0639,-0.0129,2.6701,14.3322,11.0000,3.3322,-0.2670,53.6761
3.1900,0,0.0000,0,start_stop,0.0000,1,2.9000,0,0.0000,0.0000,1.1909,8.7167,7.9905,1.3549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0316,0.0000,7.8269,10.1137,10.1152,0.0159,0.5620,0.0177,0.0000,10.9649,11.0000,-0.0351,-0.5620,19.5106,0.0663,0.0000,7.8183,10.1217,10.1261,0.0150,2.7852,0.0493,1.8389,13.2541,11.0000,2.2541,-2.2232,5.9618,0.1653,0.0000,7.8063,10.1344,10.1384,0.0155,3.0619,0.0139,2.6679,14.3292,11.0000,3.3292,-0.2767,51.7770
3.2000,0,0.0000,0,start_stop,0.0000,1,2.9100,0,0.0000,0.0000,1.2843,10.9487,11.2391,1.6453,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0326,0.0000,8.2261,10.6561,10.6528,0.0126,0.5484,0.1365,0.0000,10.9597,11.0000,-0.0403,-0.5484,19.9834,0.0639,0.0000,8.2587,10.6457,10.6437,0.0131,2.7839,-0.0232,1.8208,13.2316,11.0000,2.2316,-2.2355,5.9188,0.1649,0.0000,8.4087,10.6412,10.6371,0.0114,3.0621,-0.0125,2.6657,14.3264,11.0000,3.3264,-0.2782,51.4975
3.2100,0,0.0000,0,start_stop,0.0000,1,2.9200,0,0.0000,0.0000,10.0853,10.9487,11.2391,1.6453,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0316,0.0000,8.1012,10.5596,10.5603,0.0133,0.5635,-0.1267,0.0000,10.9538,11.0000,-0.0462,-0.5635,19.4403,0.0628,0.0000,8.1242,10.5600,10.5586,0.0117,2.7719,0.0505,1.8033,13.2099,11.0000,2.2099,-2.2085,5.9815,0.1646,0.0000,8.1400,10.5529,10.5539,0.0124,3.0601,0.0140,2.6634,14.3234,11.0000,3.3234,-0.2882,49.7036
3.2200,0,0.0000,0,start_stop,0.0000,1,2.9300,0,0.0000,0.0000,1.1078,6.5071,7.8102,1.3175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0328,0.0000,7.6230,10.4955,10.4929,0.0107,0.5509,0.0692,0.0000,10.9485,11.0000,-0.0515,-0.5509,19.8755,0.0605,0.0000,7.6502,10.4928,10.4927,0.0115,2.7705,-0.0230,1.7853,13.1876,11.0000,2.1876,-2.2197,5.9412,0.1646,0.0000,18.1549,10.5529,10.5539,0.0124,3.0603,-0.0122,2.6634,14.3205,11.0000,3.3205,-0.2898,49.4204
3.2300,0,0.0000,0,start_stop,0.0000,1,2.9400,0,0.0000,0.0000,1.2636,9.8610,10.0071,1.4636,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0309,0.0000,7.3186,10.3193,10.3216,0.0130,0.5566,-0.0071,0.0000,10.9428,11.0000,-0.0572,-0.5566,19.6614,0.0594,0.0000,7.3342,10.3230,10.3236,0.0120,2.7582,0.0517,1.7679,13.1659,11.0000,2.1659,-2.2016,5.9800,0.1642,0.0000,7.3437,20.8169,20.8167,0.0122,3.0582,0.0141,2.6611,14.3173,11.0000,3.3173,-0.3000,47.7260
3.2400,0,0.0000,0,start_stop,0.0000,1,2.9500,0,0.0000,0.0000,1.3407,9.9534,10.0076,1.5178,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0320,0.0000,7.8461,9.4994,9.4992,0.0128,0.5487,0.2260,0.0000,10.9374,11.0000,-0.0626,-0.5487,19.9348,0.0571,0.0000,7.8517,9.4977,9.4971,0.0114,2.7566,-0.0228,1.7500,13.1437,11.0000,2.1437,-2.2079,5.9529,0.1639,0.0000,7.8505,9.5001,9.4992,0.0113,3.0583,-0.0118,2.6587,14.3143,11.0000,3.3143,-0.3017,47.4416
3.2500,0,0.0000,0,start_stop,0.0000,1,2.9600,0,0.0000,0.0000,1.1240,10.6290,10.4215,1.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0311,0.0000,7.5864,10.6685,10.6696,0.0139,0.5570,-0.1278,0.0000,10.9317,11.0000,-0.0683,-0.5570,19.6251,0.0561,0.0000,7.5938,10.6728,10.6736,0.0122,2.7440,0.0529,1.7327,13.1221,11.0000,2.1221,-2.1870,6.0001,0.1635,0.0000,7.6142,10.6713,10.6720,0.0120,3.0562,0.0142,2.6564,14.3110,11.0000,3.3110,-0.3122,45.8416
3.2600,0,0.0000,0,start_stop,0.0000,1,2.9700,0,0.0000,0.0000,9.8493,10.6290,10.4215,1.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0315,0.0000,17.6340,17.9808,17.9823,0.0153,0.5455,0.0616,0.0000,10.9264,11.0000,-0.0736,-0.5455,20.0284,0.0533,0.0000,17.6451,17.9834,17.9847,0.0136,2.7422,-0.0226,1.7149,13.1000,11.0000,2.1000,-2.1967,5.9635,0.1627,0.0000,17.6509,17.9852,17.9845,0.0113,3.0563,-0.0115,2.6514,14.3078,11.0000,3.3078,-0.3141,45.5590
3.2700,0,0.0000,0,start_stop,0.0000,1,2.9800,0,0.0000,0.0000,0.5856,6.5983,12.7735,6.5837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0315,0.0000,9.7544,17.9808,17.9823,0.0153,0.5513,-0.0323,0.0000,10.9209,11.0000,-0.0791,-0.5513,19.8105,0.0533,0.0000,9.7786,17.9834,17.9847,0.0136,2.7294,0.0541,1.7149,13.0785,11.0000,2.0785,-2.1781,6.0045,0.1627,0.0000,9.8081,17.9852,17.9845,0.0113,3.0541,0.0143,2.6514,14.3044,11.0000,3.3044,-0.3247,44.0494
3.2800,0,0.0000,0,start_stop,0.0000,1,2.9900,0,0.0000,0.0000,0.5191,10.0892,9.8099,6.8630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0315,0.0000,7.4110,12.3643,12.3606,0.0115,0.5343,0.0413,0.0000,10.9158,11.0000,-0.0842,-0.5343,20.4305,0.0505,0.0000,7.4210,12.3567,12.3547,0.0116,2.7275,-0.0225,1.6800,13.0564,11.0000,2.0564,-2.1932,5.9532,0.1625,0.0000,7.4270,12.3536,12.3536,0.0113,3.0542,-0.0112,2.6488,14.3011,11.0000,3.3011,-0.3267,43.7714
3.2900,0,0.0000,0,start_stop,0.0000,1,3.0000,0,0.0000,0.0000,7.4095,10.6693,9.9574,7.5749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0306,0.0000,7.4192,9.9618,9.9625,0.0123,0.5392,-0.0884,0.0000,10.9103,11.0000,-0.0897,-0.5392,20.2336,0.0495,0.0000,7.4157,9.9645,9.9706,0.0176,2.7143,0.0553,1.6628,13.0349,11.0000,2.0349,-2.1751,5.9928,0.1620,0.0000,7.3753,9.9753,10.0116,0.0476,3.0520,0.0144,2.6463,14.2976,11.0000,3.2976,-0.3376,42.3466
3.3000,0,0.0000,0,start_stop,0.0000,1,3.0100,0,0.0000,0.0000,1.1347,8.7126,7.9685,1.3315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0322,0.0000,7.7864,9.6448,9.6441,0.0116,0.5218,0.1635,0.0000,10.9053,11.0000,-0.0947,-0.5218,20.8989,0.0473,0.0000,7.7846,9.6430,9.6419,0.0166,2.7122,-0.0224,1.6451,13.0128,11.0000,2.0128,-2.1904,5.9408,0.1617,0.0000,7.7677,9.6477,9.6172,0.0171,3.0520,-0.0108,2.6436,14.2942,11.0000,3.2942,-0.3397,42.0739
3.3100,0,0.0000,0,start_stop,0.0000,1,3.0200,0,0.0000,0.0000,10.0782,8.7126,7.9685,1.3315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0314,0.0000,8.1684,9.8883,9.8900,0.0134,0.5314,-0.1781,0.0000,10.8999,11.0000,-0.1001,-0.5314,20.5104,0.0463,0.0000,8.1700,9.8894,9.8843,0.0114,2.6988,0.0565,1.6279,12.9915,11.0000,1.9915,-2.1674,5.9941,0.1612,0.0000,8.1708,9.8727,9.8670,0.0114,3.0497,0.0145,2.6409,14.2905,11.0000,3.2905,-0.3509,40.7283
3.3200,0,0.0000,0,start_stop,0.0000,1,3.0300,0,0.0000,0.0000,0.6997,7.1531,12.2965,7.1262,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0331,0.0000,7.8094,10.3851,10.4081,0.0364,0.5212,0.0847,0.0000,10.8948,11.0000,-0.1052,-0.5212,20.9020,0.0441,0.0000,7.7980,10.4265,10.4284,0.0133,2.6966,-0.0223,1.6102,12.9696,11.0000,1.9696,-2.1753,5.9621,0.1610,0.0000,7.7875,10.4346,10.4423,0.0191,3.0497,-0.0105,2.6381,14.2869,11.0000,3.2869,-0.3531,40.4620
3.3300,0,0.0000,0,start_stop,0.0000,1,3.0400,0,0.0000,0.0000,1.1969,9.5026,7.9241,1.3760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0318,0.0000,7.7361,10.0870,10.0690,0.0184,0.5277,-0.0147,0.0000,10.8894,11.0000,-0.1106,-0.5277,20.6339,0.0431,0.0000,7.7211,10.0618,10.0660,0.0174,2.6829,0.0576,1.5932,12.9484,11.0000,1.9484,-2.1551,6.0081,0.1605,0.0000,7.7051,10.0718,10.0705,0.0178,3.0473,0.0146,2.6353,14.2831,11.0000,3.2831,-0.3644,39.1910
3.3400,0,0.0000,0,start_stop,0.0000,1,3.0500,0,0.0000,0.0000,0.3461,12.3325,7.9241,10.9565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0326,0.0000,9.2697,9.9384,9.9469,0.0270,0.5116,0.0381,0.0000,10.8846,11.0000,-0.1154,-0.5116,21.2746,0.0409,0.0000,9.2655,9.9446,9.9382,0.0111,2.6805,-0.0222,1.5757,12.9265,11.0000,1.9265,-2.1689,5.9601,0.1602,0.0000,9.2713,9.9269,9.9204,0.0113,3.0473,-0.0101,2.6324,14.2794,11.0000,3.2794,-0.3668,38.9319
3.3500,0,0.0000,0,start_stop,0.0000,1,3.0600,0,0.0000,0.0000,7.7256,10.4742,13.5423,7.8884,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0316,0.0000,7.7363,11.5151,11.4998,0.0117,0.5174,-0.0854,0.0000,10.8793,11.0000,-0.1207,-0.5174,21.0271,0.0400,0.0000,7.7351,11.4942,11.4948,0.0117,2.6665,0.0588,1.5587,12.9053,11.0000,1.9053,-2.1491,6.0049,0.1594,0.0000,1.7882,5.9564,11.4970,5.9446,3.0449,0.0146,2.6295,14.2754,11.0000,3.2754,-0.3783,37.7309
3.3600,0,0.0000,0,start_stop,0.0000,1,3.0700,0,0.0000,0.0000,1.2929,8.5398,8.0298,1.4596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0331,0.0000,7.8720,9.8580,9.8579,0.0116,0.5003,0.1605,0.0000,10.8746,11.0000,-0.1254,-0.5003,21.7365,0.0378,0.0000,7.8758,9.8548,9.8547,0.0115,2.6640,-0.0222,1.5412,12.8835,11.0000,1.8835,-2.1637,5.9544,0.1589,0.0000,7.0792,4.7055,9.8407,0.8094,3.0448,-0.0098,2.6265,14.2716,11.0000,3.2716,-0.3808,37.4801
3.3700,0,0.0000,0,start_stop,0.0000,1,3.0800,0,0.0000,0.0000,1.0403,10.3296,10.0703,1.2003,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0323,0.0000,7.9496,9.9809,10.0017,0.0324,0.5089,-0.1589,0.0000,10.8693,11.0000,-0.1307,-0.5089,21.3579,0.0369,0.0000,7.9443,10.0099,10.0110,0.0125,2.6498,0.0600,1.5243,12.8624,11.0000,1.8624,-2.1409,6.0080,0.1586,0.0000,6.9891,10.1695,10.0170,0.9620,3.0423,0.0147,2.6235,14.2675,11.0000,3.2675,-0.3926,36.3452
3.3800,0,0.0000,0,start_stop,0.0000,1,3.0900,0,0.0000,0.0000,1.5201,10.3562,10.8529,1.6970,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0339,0.0000,8.6387,10.1587,10.1432,0.0169,0.4983,0.1106,0.0000,10.8645,11.0000,-0.1355,-0.4983,21.8026,0.0347,0.0000,8.6275,10.1425,10.1452,0.0152,2.6471,-0.0221,1.5068,12.8408,11.0000,1.8408,-2.1488,5.9759,0.1581,0.0000,7.5933,10.2229,10.1481,1.0367,3.0421,-0.0094,2.6203,14.2635,11.0000,3.2635,-0.3951,36.1033
3.3900,0,0.0000,0,start_stop,0.0000,1,3.1000,0,0.0000,0.0000,1.1705,10.3608,9.9930,1.3293,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0327,0.0000,7.6909,10.9661,10.9622,0.0130,0.5048,-0.0263,0.0000,10.8594,11.0000,-0.1406,-0.5048,21.5104,0.0339,0.0000,7.6938,10.9540,10.9498,0.0110,2.6326,0.0611,1.4899,12.8198,11.0000,1.8198,-2.1278,6.0250,0.1577,0.0000,7.0510,10.5584,10.9408,0.6543,3.0397,0.0149,2.6173,14.2593,11.0000,3.2593,-0.4071,35.0306
3.4000,0,0.0000,0,start_stop,0.0000,1,3.1100,0,0.0000,0.0000,1.3428,9.9806,10.1580,1.5067,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0336,0.0000,8.1264,9.7172,9.7204,0.0162,0.4884,0.0885,0.0000,10.8547,11.0000,-0.1453,-0.4884,22.2264,0.0317,0.0000,8.1199,9.7270,9.7327,0.0167,2.6298,-0.0221,1.4726,12.7982,11.0000,1.7982,-2.1414,5.9766,0.1572,0.0000,7.4650,9.0811,10.3998,0.6644,3.0394,-0.0091,2.6140,14.2551,11.0000,3.2551,-0.4097,34.7979
3.4100,0,0.0000,0,start_stop,0.0000,1,3.1200,0,0.0000,0.0000,10.1975,9.9806,10.1580,1.5067,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0326,0.0000,8.3262,10.1779,10.1777,0.0160,0.4976,-0.1491,0.0000,10.8496,11.0000,-0.1504,-0.4976,21.8022,0.0309,0.0000,8.3354,10.1761,10.1733,0.0139,2.6151,0.0623,1.4559,12.7774,11.0000,1.7774,-2.1174,6.0344,0.1569,0.0000,7.7208,10.1842,10.1524,0.6325,3.0369,0.0150,2.6108,14.2507,11.0000,3.2507,-0.4218,33.7833
3.4200,0,0.0000,0,start_stop,0.0000,1,3.1300,0,0.0000,0.0000,1.2558,6.3902,7.9241,1.5482,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0342,0.0000,7.6488,10.6673,10.6623,0.0109,0.4825,0.0928,0.0000,10.8450,11.0000,-0.1550,-0.4825,22.4747,0.0287,0.0000,7.6594,10.6556,10.6530,0.0113,2.6121,-0.0222,1.4386,12.7560,11.0000,1.7560,-2.1295,5.9900,0.1564,0.0000,7.7814,10.6388,10.0177,0.0115,3.0366,-0.0088,2.6074,14.2465,11.0000,3.2465,-0.4245,33.5601
3.4300,0,0.0000,0,start_stop,0.0000,1,3.1400,0,0.0000,0.0000,1.1455,10.6031,10.3575,1.3026,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0329,0.0000,7.9693,10.1639,10.1668,0.0139,0.4876,-0.0437,0.0000,10.8401,11.0000,-0.1599,-0.4876,22.2315,0.0279,0.0000,7.9733,10.1692,10.1685,0.0106,2.5971,0.0634,1.4220,12.7352,11.0000,1.7352,-2.1095,6.0370,0.1560,0.0000,7.9751,10.1685,10.1678,0.0107,3.0340,0.0151,2.6006,14.2419,11.0000,3.2419,-0.4369,32.5999
3.4400,0,0.0000,0,start_stop,0.0000,1,3.1500,0,0.0000,0.0000,1.3862,9.7917,10.0709,1.5818,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0344,0.0000,7.9153,10.1058,10.1055,0.0135,0.4801,0.1499,0.0000,10.8354,11.0000,-0.1646,-0.4801,22.5700,0.0258,0.0000,7.9280,10.1069,10.1081,0.0118,2.5940,-0.0222,1.4048,12.7140,11.0000,1.7140,-2.1140,6.0143,0.1555,0.0000,7.9388,10.1134,10.1136,0.0110,3.0337,-0.0084,2.5972,14.2375,11.0000,3.2375,-0.4396,32.3860
3.4500,0,0.0000,0,start_stop,0.0000,1,3.1600,0,0.0000,0.0000,9.8056,11.5542,10.0709,9.9724,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0336,0.0000,7.8195,10.0788,10.0817,0.0164,0.4728,-0.0422,0.0000,10.8307,11.0000,-0.1693,-0.4728,22.9076,0.0250,0.0000,7.7813,10.1125,10.1187,0.0181,2.5788,0.0645,1.3882,12.6930,11.0000,1.6930,-2.1060,6.0270,0.1551,0.0000,7.7472,10.1463,10.1493,0.0141,3.0310,0.0152,2.5935,14.2328,11.0000,3.2328,-0.4522,31.4767
3.4600,0,0.0000,0,start_stop,0.0000,1,3.1700,0,0.0000,0.0000,1.4980,8.4417,8.2403,1.6642,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0341,0.0000,8.0825,9.8457,9.8408,0.0115,0.4700,-0.1213,0.0000,10.8261,11.0000,-0.1739,-0.4700,23.0328,0.0229,0.0000,8.0841,9.8082,9.8016,0.0114,2.5756,-0.0223,1.3712,12.6720,11.0000,1.6720,-2.1056,6.0183,0.1546,0.0000,8.0821,9.7690,9.7667,0.0118,3.0306,-0.0081,2.5900,14.2282,11.0000,3.2282,-0.4550,31.2721
3.4700,0,0.0000,0,start_stop,0.0000,1,3.1800,0,0.0000,0.0000,1.1923,10.4845,10.1957,1.3754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0347,0.0000,8.0450,10.2217,10.2230,0.0128,0.4692,-0.0155,0.0000,10.8214,11.0000,-0.1786,-0.4692,23.0648,0.0221,0.0000,8.0590,10.2240,10.2246,0.0121,2.5602,0.0656,1.3544,12.6513,11.0000,1.6513,-2.0910,6.0504,0.1542,0.0000,8.0690,10.2256,10.2243,0.0105,3.0279,0.0153,2.5862,14.2233,11.0000,3.2233,-0.4677,30.4104
3.4800,0,0.0000,0,start_stop,0.0000,1,3.1900,0,0.0000,0.0000,0.8296,10.8696,10.1957,9.4942,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0348,0.0000,8.0288,10.4911,10.5237,0.0454,0.4692,-0.0402,0.0000,10.8167,11.0000,-0.1833,-0.4692,23.0553,0.0201,0.0000,8.0056,10.5464,10.5479,0.0136,2.5568,-0.0224,1.3376,12.6305,11.0000,1.6305,-2.0877,6.0500,0.1537,0.0000,7.9931,10.5575,10.5610,0.0140,3.0274,-0.0077,2.5825,14.2186,11.0000,3.2186,-0.4706,30.2149
3.4900,0,0.0000,0,start_stop,0.0000,1,3.2000,0,0.0000,0.0000,0.8746,10.2501,13.3524,6.3918,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0346,0.0000,7.2747,11.0750,11.0453,0.0157,0.4724,-0.0040,0.0000,10.8120,11.0000,-0.1880,-0.4724,22.8889,0.0193,0.0000,7.2695,11.0300,11.0282,0.0118,2.5412,0.0667,1.3211,12.6101,11.0000,1.6101,-2.0688,6.0954,0.1533,0.0000,7.2510,11.0287,11.0328,0.0181,3.0247,0.0154,2.5786,14.2135,11.0000,3.2135,-0.4835,29.3979
3.5000,0,0.0000,0,start_stop,0.0000,1,3.2100,0,0.0000,0.0000,1.0831,9.7887,6.7655,1.2776,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0344,0.0000,6.5575,10.7079,10.7119,0.0196,0.4568,-0.1108,0.0000,10.8076,11.0000,-0.1924,-0.4568,23.6589,0.0173,0.0000,6.5372,10.7192,10.7255,0.0181,2.5377,-0.0225,1.3044,12.5891,11.0000,1.5891,-2.0809,6.0498,0.1527,0.0000,6.5199,10.7265,10.7254,0.0170,3.0241,-0.0074,2.5748,14.2086,11.0000,3.2086,-0.4864,29.2113
3.5100,0,0.0000,0,start_stop,0.0000,1,3.2200,0,0.0000,0.0000,10.1030,9.7887,6.7655,1.2776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0338,0.0000,7.8043,9.0582,9.0519,0.0134,0.4617,-0.0841,0.0000,10.8029,11.0000,-0.1971,-0.4617,23.3981,0.0166,0.0000,7.8053,9.0361,9.0325,0.0145,2.5218,0.0678,1.2881,12.5688,11.0000,1.5688,-2.0601,6.1010,0.1524,0.0000,7.8058,9.0215,9.0161,0.0117,3.0213,0.0155,2.5708,14.2034,11.0000,3.2034,-0.4995,28.4360
3.5200,0,0.0000,0,start_stop,0.0000,1,3.2300,0,0.0000,0.0000,0.5245,6.4965,7.4995,1.0176,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0353,0.0000,8.0311,10.1425,10.1411,0.0121,0.4475,-0.0800,0.0000,10.7987,11.0000,-0.2013,-0.4475,24.1326,0.0145,0.0000,8.0341,10.1439,10.1412,0.0118,2.5183,-0.0226,1.2713,12.5480,11.0000,1.5480,-2.0708,6.0595,0.1518,0.0000,8.0363,10.1398,10.1388,0.0106,3.0207,-0.0071,2.5669,14.1983,11.0000,3.1983,-0.5025,28.2581
3.5300,0,0.0000,0,start_stop,0.0000,1,3.2400,0,0.0000,0.0000,1.6035,10.3352,11.1629,1.8453,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0345,0.0000,8.5137,9.9308,9.9317,0.0129,0.4662,-0.0895,0.0000,10.7937,11.0000,-0.2063,-0.4662,23.1535,0.0138,0.0000,8.5404,9.9300,9.9334,0.0152,2.5021,0.0688,1.2551,12.5282,11.0000,1.5282,-2.0360,6.1535,0.1514,0.0000,8.5753,9.9357,9.9353,0.0102,3.0178,0.0157,2.5627,14.1930,11.0000,3.1930,-0.5157,27.5220
3.5400,0,0.0000,0,start_stop,0.0000,1,3.2500,0,0.0000,0.0000,1.0488,10.7517,10.1365,1.2301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0359,0.0000,8.0480,10.6383,10.6387,0.0133,0.4401,0.2689,0.0000,10.7897,11.0000,-0.2103,-0.4401,24.5180,0.0118,0.0000,8.0500,10.6396,10.6361,0.0116,2.4985,-0.0228,1.2384,12.5072,11.0000,1.5072,-2.0584,6.0761,0.1508,0.0000,8.0538,10.6340,10.6344,0.0106,3.0172,-0.0068,2.5587,14.1878,11.0000,3.1878,-0.5187,27.3525
3.5500,0,0.0000,0,start_stop,0.0000,1,3.2600,0,0.0000,0.0000,1.1948,9.8767,10.0068,1.3601,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0336,0.0000,7.9519,10.1239,10.1247,0.0141,0.4600,-0.1410,0.0000,10.7848,11.0000,-0.2152,-0.4600,23.4454,0.0112,0.0000,7.9541,10.1243,10.1279,0.0153,2.4821,0.0699,1.2225,12.4876,11.0000,1.4876,-2.0221,6.1754,0.1504,0.0000,7.9471,10.1349,10.1390,0.0147,3.0142,0.0158,2.5544,14.1822,11.0000,3.1822,-0.5321,26.6530
3.5600,0,0.0000,0,start_stop,0.0000,1,3.2700,0,0.0000,0.0000,1.0548,10.1514,10.0033,1.2120,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0362,0.0000,7.9683,9.9916,9.9907,0.0132,0.4377,0.2298,0.0000,10.7808,11.0000,-0.2192,-0.4377,24.6299,0.0091,0.0000,7.9710,9.9883,9.9841,0.0111,2.4784,-0.0230,1.2058,12.4669,11.0000,1.4669,-2.0407,6.1091,0.1498,0.0000,7.9785,9.9768,9.9727,0.0106,3.0135,-0.0064,2.5502,14.1768,11.0000,3.1768,-0.5351,26.4918
3.5700,0,0.0000,0,start_stop,0.0000,1,3.2800,0,0.0000,0.0000,0.6009,14.1028,10.0033,12.8908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0338,0.0000,10.7143,10.9055,10.9055,0.0132,0.4593,-0.1691,0.0000,10.7759,11.0000,-0.2241,-0.4593,23.4640,0.0086,0.0000,10.7179,10.9081,10.9082,0.0112,2.4618,0.0710,1.1901,12.4474,11.0000,1.4474,-2.0026,6.2157,0.1494,0.0000,10.7208,10.9093,10.9095,0.0109,3.0105,0.0159,2.5458,14.1711,11.0000,3.1711,-0.5487,25.8267
3.5800,0,0.0000,0,start_stop,0.0000,1,3.2900,0,0.0000,0.0000,1.2804,9.3330,7.7394,1.4426,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0360,0.0000,7.5912,13.1390,13.1374,0.0116,0.4382,0.2075,0.0000,10.7718,11.0000,-0.2282,-0.4382,24.5848,0.0065,0.0000,7.5918,13.1381,13.1388,0.0119,2.4580,-0.0232,1.1735,12.4270,11.0000,1.4270,-2.0199,6.1524,0.1488,0.0000,7.5916,13.1396,13.1400,0.0112,3.0098,-0.0072,2.5415,14.1656,11.0000,3.1656,-0.5518,25.6733
