time_s,throttle_lead,brake_lead,speed_lead,accel_x_lead,local_sp_lead,dist_to_prev_lead,desired_dist_lead,throttle_1,brake_1,speed_1,accel_x_1,local_sp_1,dist_to_prev_1,desired_dist_1,throttle_2,brake_2,speed_2,accel_x_2,local_sp_2,dist_to_prev_2,desired_dist_2,throttle_3,brake_3,speed_3,accel_x_3,local_sp_3,dist_to_prev_3,desired_dist_3,throttle_4,brake_4,speed_4,accel_x_4,local_sp_4,dist_to_prev_4,desired_dist_4
3.2700,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.2800,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.2900,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.3000,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.3100,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.3200,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.3300,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.3400,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.3500,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.3600,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.3700,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.3800,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.3900,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.4000,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.4100,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.4200,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.4300,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.4400,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.4500,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.4600,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.4700,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.4800,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.4900,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.5000,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.5100,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.5200,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.5300,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.5400,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.5500,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.5600,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.5700,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.5800,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.5900,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.6000,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.6100,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.6200,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.6300,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.6400,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.6500,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.6600,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.6700,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.6800,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.6900,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.7000,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.7100,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.7200,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.7300,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.7400,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.7500,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.7600,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.7700,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.7800,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.7900,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.8000,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.8100,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.8200,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.8300,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.8400,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.8500,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.8600,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.8700,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.8800,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
3.8900,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.9000,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.9100,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.9200,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.9300,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.9400,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.9500,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.9600,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.9700,0.0000,0.1463,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.9800,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
3.9900,0.0000,0.1463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000
