time_s,ego_throttle,ego_setpoint_speed,ego_brake,ego_speed,ego_accel_abs,lead_throttle,lead_setpoint_speed,lead_brake,lead_speed,lead_accel_abs,lead_dist,desired_dist
1.6800,0.0000,-1.7996,0.8707,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.6900,0.0000,-1.7996,0.8730,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.7000,0.0000,-1.7996,0.8753,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.7100,0.0000,-1.7996,0.8776,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.7200,0.0000,-1.7996,0.8799,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.7300,0.0000,-1.7996,0.8822,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.7400,0.0000,-1.7996,0.8845,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.7500,0.0000,-1.7996,0.8868,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.7600,0.0000,-1.7996,0.8891,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.7700,0.0000,-1.7996,0.8914,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.7800,0.0000,-1.7996,0.8937,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.7900,0.0000,-1.7996,0.8960,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.8000,0.0000,-1.7996,0.8983,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.8100,0.0000,-1.7996,0.9005,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.8200,0.0000,-1.7996,0.9028,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.8300,0.0000,-1.7996,0.9051,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.8400,0.0000,-1.7996,0.9074,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.8500,0.0000,-1.7996,0.9097,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.8600,0.0000,-1.7996,0.9120,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.8700,0.0000,-1.7996,0.9143,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.8800,0.0000,-1.7996,0.9166,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.8900,0.0000,-1.7996,0.9189,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.9000,0.0000,-1.7996,0.9212,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
