time_s,teleport_event,speed_range,active_inner,mode,a_cmd,a_des,a_meas,u_raw,u_eff,throttle_veh_0,brake_veh_0,speed_veh_0,speed_long_veh_0,accel_long_veh_0,local_sp_veh_0
1.9300,0,low,single,throttle,-6.000000,-6.000000,0.221466,0.282824,0.282824,0.2828,0.0000,5.5309,5.5309,0.2052,5.0000
1.9400,0,low,single,throttle,-6.000000,-6.000000,0.205201,0.284155,0.284155,0.2842,0.0000,5.5325,5.5325,0.1911,5.0000
1.9500,0,low,single,throttle,-6.000000,-6.000000,0.191141,0.284478,0.284478,0.2845,0.0000,5.5341,5.5341,0.1791,5.0000
1.9600,0,low,single,throttle,-6.000000,-6.000000,0.179092,0.283881,0.283881,0.2839,0.0000,5.5356,5.5356,0.1687,5.0000
1.9700,0,low,single,throttle,-6.000000,-6.000000,0.168726,0.282515,0.282515,0.2825,0.0000,5.5370,5.5370,0.1594,5.0000
1.9800,0,low,single,throttle,-6.000000,-6.000000,0.159378,0.280686,0.280686,0.2807,0.0000,5.5384,5.5384,0.1505,5.0000
1.9900,0,low,single,throttle,-6.000000,-6.000000,0.150456,0.278669,0.278669,0.2787,0.0000,5.5396,5.5396,0.1415,5.0000
2.0000,0,low,single,throttle,-6.000000,-6.000000,0.141481,0.276686,0.276686,0.2767,0.0000,5.5408,5.5408,0.1322,5.0000
2.0100,0,low,single,throttle,-6.000000,-6.000000,0.132179,0.274863,0.274863,0.2749,0.0000,5.5418,5.5418,0.1224,5.0000
2.0200,0,low,single,throttle,-6.000000,-6.000000,0.122351,0.273295,0.273295,0.2733,0.0000,5.5427,5.5427,0.1121,5.0000
2.0300,0,low,single,throttle,-6.000000,-6.000000,0.112069,0.271946,0.271946,0.2719,0.0000,5.5435,5.5435,0.1014,5.0000
2.0400,0,low,single,throttle,-6.000000,-6.000000,0.101384,0.270795,0.270795,0.2708,0.0000,5.5442,5.5442,0.0905,5.0000
2.0500,0,low,single,throttle,-6.000000,-6.000000,0.090494,0.269750,0.269750,0.2697,0.0000,5.5448,5.5448,0.0795,5.0000
2.0600,0,low,single,throttle,-6.000000,-6.000000,0.079450,0.268787,0.268787,0.2688,0.0000,5.5453,5.5453,0.0685,5.0000
2.0700,0,low,single,throttle,-6.000000,-6.000000,0.068488,0.267797,0.267797,0.2678,0.0000,5.5457,5.5457,0.0576,5.0000
2.0800,0,low,single,throttle,-6.000000,-6.000000,0.057635,0.266768,0.266768,0.2668,0.0000,5.5460,5.5460,0.0469,5.0000
2.0900,0,low,single,throttle,-6.000000,-6.000000,0.046933,0.265679,0.265679,0.2657,0.0000,5.5461,5.5461,0.0364,5.0000
2.1000,0,low,single,throttle,-6.000000,-6.000000,0.036384,0.264530,0.264530,0.2645,0.0000,5.5462,5.5462,0.0260,5.0000
2.1100,0,low,single,throttle,-6.000000,-6.000000,0.025959,0.263334,0.263334,0.2633,0.0000,5.5462,5.5462,0.0156,5.0000
2.1200,0,low,single,throttle,-6.000000,-6.000000,0.015637,0.262100,0.262100,0.2621,0.0000,5.5460,5.5460,0.0054,5.0000
2.1300,0,low,single,throttle,-6.000000,-6.000000,0.005377,0.260849,0.260849,0.2608,0.0000,5.5458,5.5458,-0.0049,5.0000
2.1400,0,low,single,throttle,-6.000000,-6.000000,-0.004863,0.259598,0.259598,0.2596,0.0000,5.5454,5.5454,-0.0151,5.0000
2.1500,0,low,single,throttle,-6.000000,-6.000000,-0.015138,0.258373,0.258373,0.2584,0.0000,5.5450,5.5450,-0.0254,5.0000
2.1600,0,low,single,throttle,-6.000000,-6.000000,-0.025376,0.257142,0.257142,0.2571,0.0000,5.5444,5.5444,-0.0356,5.0000
2.1700,0,low,single,throttle,-6.000000,-6.000000,-0.035649,0.255937,0.255937,0.2559,0.0000,5.5438,5.5438,-0.0459,5.0000
2.1800,0,low,single,throttle,-6.000000,-6.000000,-0.045924,0.254743,0.254743,0.2547,0.0000,5.5430,5.5430,-0.0562,5.0000
2.1900,0,low,single,throttle,-6.000000,-6.000000,-0.056177,0.253550,0.253550,0.2535,0.0000,5.5422,5.5422,-0.0664,5.0000
2.2000,0,low,single,throttle,-6.000000,-6.000000,-0.066405,0.252355,0.252355,0.2524,0.0000,5.5412,5.5412,-0.0766,5.0000
2.2100,0,low,single,throttle,-6.000000,-6.000000,-0.076602,0.251155,0.251155,0.2512,0.0000,5.5402,5.5402,-0.0867,5.0000
2.2200,0,low,single,coast,-6.000000,-6.000000,-0.086741,0.249940,0.249940,0.0000,0.0000,5.5389,5.5389,-0.1014,5.0000
2.2300,0,low,single,coast,-6.000000,-6.000000,-0.101419,0.250841,0.250841,0.0000,0.0000,5.5367,5.5367,-0.1442,5.0000
2.2400,0,low,single,coast,-6.000000,-6.000000,-0.144217,0.264814,0.264814,0.0000,0.0000,5.5326,5.5326,-0.2343,5.0000
2.2500,0,low,single,coast,-5.997732,-5.997732,-0.234307,0.301840,0.301840,0.0000,0.0000,5.5265,5.5265,-0.3655,5.0000
2.2600,0,low,single,coast,-5.991581,-5.991581,-0.365471,0.359832,0.359832,0.0000,0.0000,5.5186,5.5186,-0.5160,5.0000
2.2700,0,low,single,coast,-5.981913,-5.981913,-0.516037,0.428603,0.428603,0.0000,0.0000,5.5090,5.5090,-0.6714,5.0000
2.2800,0,low,single,throttle,-5.969122,-5.969122,-0.671420,0.501220,0.501220,0.5012,0.0000,5.4981,5.4981,-0.8182,5.0000
2.2900,0,low,single,throttle,-5.953817,-5.953817,-0.818162,0.571160,0.571160,0.5712,0.0000,5.4864,5.4864,-0.9416,5.0000
2.3000,0,low,single,throttle,-5.936921,-5.936921,-0.941614,0.631188,0.631188,0.6312,0.0000,5.4745,5.4745,-1.0266,5.0000
2.3100,0,low,single,throttle,-5.919659,-5.919659,-1.026632,0.673682,0.673682,0.6737,0.0000,5.4631,5.4631,-1.0668,5.0000
2.3200,0,low,single,throttle,-5.903081,-5.903081,-1.066818,0.695144,0.695144,0.6951,0.0000,5.4526,5.4526,-1.0601,5.0000
2.3300,0,low,single,throttle,-5.888130,-5.888130,-1.060138,0.694148,0.694148,0.6941,0.0000,5.4436,5.4436,-1.0071,5.0000
2.3400,0,low,single,throttle,-5.875654,-5.875654,-1.007129,0.670501,0.670501,0.6705,0.0000,5.4363,5.4363,-0.9098,5.0000
2.3500,0,low,single,throttle,-5.866420,-5.866420,-0.909801,0.624730,0.624730,0.6247,0.0000,5.4311,5.4311,-0.7709,5.0000
2.3600,0,low,single,throttle,-5.861124,-5.861124,-0.770850,0.557718,0.557718,0.5577,0.0000,5.4285,5.4285,-0.5932,5.0000
2.3700,0,low,single,throttle,-5.860401,-5.860401,-0.593208,0.470484,0.470484,0.4705,0.0000,5.4284,5.4284,-0.3874,5.0000
2.3800,0,low,single,throttle,-5.864439,-5.864439,-0.387366,0.367769,0.367769,0.3678,0.0000,5.4302,5.4302,-0.1898,5.0000
2.3900,0,low,single,throttle,-5.871853,-5.871853,-0.189795,0.267118,0.267118,0.2671,0.0000,5.4328,5.4328,-0.0332,5.0000
2.4000,0,low,single,coast,-5.880775,-5.880775,-0.033225,0.184598,0.184598,0.0000,0.0000,5.4351,5.4351,0.0606,5.0000
2.4100,0,low,single,coast,-5.889300,-5.889300,0.060606,0.131226,0.131226,0.0000,0.0000,5.4363,5.4363,0.0815,5.0000
2.4200,0,low,single,coast,-5.895728,-5.895728,0.081540,0.112572,0.112572,0.0000,0.0000,5.4356,5.4356,0.0267,5.0000
2.4300,0,low,single,coast,-5.898541,-5.898541,0.026655,0.130772,0.130772,0.0000,0.0000,5.4325,5.4325,-0.0923,5.0000
2.4400,0,low,single,coast,-5.896935,-5.896935,-0.092325,0.180835,0.180835,0.0000,0.0000,5.4272,5.4272,-0.2455,5.0000
2.4500,0,low,single,coast,-5.891283,-5.891283,-0.245520,0.248783,0.248783,0.0000,0.0000,5.4199,5.4199,-0.4122,5.0000
2.4600,0,low,single,coast,-5.882026,-5.882026,-0.412189,0.324819,0.324819,0.0000,0.0000,5.4110,5.4110,-0.5797,5.0000
2.4700,0,low,single,coast,-5.869566,-5.869566,-0.579725,0.402922,0.402922,0.0000,0.0000,5.4006,5.4006,-0.7409,5.0000
2.4800,0,low,single,coast,-5.854252,-5.854252,-0.740904,0.479578,0.479578,0.0000,0.0000,5.3889,5.3889,-0.8918,5.0000
2.4900,0,low,single,throttle,-5.836393,-5.836393,-0.891814,0.552824,0.552824,0.5528,0.0000,5.3762,5.3762,-1.0250,5.0000
2.5000,0,low,single,throttle,-5.816565,-5.816565,-1.024971,0.618910,0.618910,0.6189,0.0000,5.3629,5.3629,-1.1308,5.0000
2.5100,0,low,single,throttle,-5.795596,-5.795596,-1.130768,0.672976,0.672976,0.6730,0.0000,5.3497,5.3497,-1.1964,5.0000
2.5200,0,low,single,throttle,-5.774667,-5.774667,-1.196356,0.708481,0.708481,0.7085,0.0000,5.3372,5.3372,-1.2170,5.0000
2.5300,0,low,single,throttle,-5.754776,-5.754776,-1.216976,0.722712,0.722712,0.7227,0.0000,5.3257,5.3257,-1.1913,5.0000
2.5400,0,low,single,throttle,-5.736832,-5.736832,-1.191327,0.714597,0.714597,0.7146,0.0000,5.3159,5.3159,-1.1206,5.0000
2.5500,0,low,single,throttle,-5.721640,-5.721640,-1.120599,0.684266,0.684266,0.6843,0.0000,5.3079,5.3079,-1.0069,5.0000
2.5600,0,low,single,throttle,-5.709937,-5.709937,-1.006931,0.632323,0.632323,0.6323,0.0000,5.3022,5.3022,-0.8531,5.0000
2.5700,0,low,single,throttle,-5.702388,-5.702388,-0.853138,0.559718,0.559718,0.5597,0.0000,5.2991,5.2991,-0.6622,5.0000
2.5800,0,low,single,throttle,-5.699604,-5.699604,-0.662168,0.467495,0.467495,0.4675,0.0000,5.2987,5.2987,-0.4445,5.0000
2.5900,0,low,single,throttle,-5.701740,-5.701740,-0.444547,0.360424,0.360424,0.3604,0.0000,5.3002,5.3002,-0.2371,5.0000
2.6000,0,low,single,throttle,-5.707365,-5.707365,-0.237114,0.256244,0.256244,0.2562,0.0000,5.3026,5.3026,-0.0726,5.0000
2.6100,0,low,single,coast,-5.714577,-5.714577,-0.072598,0.171040,0.171040,0.0000,0.0000,5.3047,5.3047,0.0279,5.0000
2.6200,0,low,single,coast,-5.721469,-5.721469,0.027866,0.115553,0.115553,0.0000,0.0000,5.3057,5.3057,0.0544,5.0000
2.6300,0,low,single,coast,-5.726330,-5.726330,0.054438,0.095209,0.095209,0.0000,0.0000,5.3049,5.3049,0.0044,5.0000
2.6400,0,low,single,coast,-5.727640,-5.727640,0.004447,0.112031,0.112031,0.0000,0.0000,5.3016,5.3016,-0.1094,5.0000
2.6500,0,low,single,coast,-5.724637,-5.724637,-0.109354,0.160531,0.160531,0.0000,0.0000,5.2963,5.2963,-0.2572,5.0000
2.6600,0,low,single,coast,-5.717691,-5.717691,-0.257183,0.226778,0.226778,0.0000,0.0000,5.2891,5.2891,-0.4185,5.0000
2.6700,0,low,single,coast,-5.707238,-5.707238,-0.418548,0.301092,0.301092,0.0000,0.0000,5.2803,5.2803,-0.5810,5.0000
2.6800,0,low,single,coast,-5.693670,-5.693670,-0.580951,0.377507,0.377507,0.0000,0.0000,5.2700,5.2700,-0.7372,5.0000
2.6900,0,low,single,coast,-5.677331,-5.677331,-0.737249,0.452549,0.452549,0.0000,0.0000,5.2585,5.2585,-0.8836,5.0000
2.7000,0,low,single,throttle,-5.658525,-5.658525,-0.883560,0.524273,0.524273,0.5243,0.0000,5.2460,5.2460,-1.0126,5.0000
2.7100,0,low,single,throttle,-5.637809,-5.637809,-1.012619,0.589039,0.589039,0.5890,0.0000,5.2329,5.2329,-1.1145,5.0000
2.7200,0,low,single,throttle,-5.616019,-5.616019,-1.114532,0.641849,0.641849,0.6418,0.0000,5.2200,5.2200,-1.1766,5.0000
2.7300,0,low,single,throttle,-5.594322,-5.594322,-1.176617,0.676247,0.676247,0.6762,0.0000,5.2077,5.2077,-1.1940,5.0000
2.7400,0,low,single,throttle,-5.573718,-5.573718,-1.194004,0.689469,0.689469,0.6895,0.0000,5.1966,5.1966,-1.1656,5.0000
2.7500,0,low,single,throttle,-5.555098,-5.555098,-1.165587,0.680540,0.680540,0.6805,0.0000,5.1871,5.1871,-1.0923,5.0000
2.7600,0,low,single,throttle,-5.539272,-5.539272,-1.092322,0.649482,0.649482,0.6495,0.0000,5.1794,5.1794,-0.9765,5.0000
2.7700,0,low,single,throttle,-5.526965,-5.526965,-0.976514,0.596980,0.596980,0.5970,0.0000,5.1741,5.1741,-0.8209,5.0000
2.7800,0,low,single,throttle,-5.518837,-5.518837,-0.820916,0.523959,0.523959,0.5240,0.0000,5.1714,5.1714,-0.6284,5.0000
2.7900,0,low,single,throttle,-5.515493,-5.515493,-0.628445,0.431449,0.431449,0.4314,0.0000,5.1713,5.1713,-0.4128,5.0000
2.8000,0,low,single,throttle,-5.516920,-5.516920,-0.412758,0.325756,0.325756,0.3258,0.0000,5.1728,5.1728,-0.2155,5.0000
2.8100,0,low,single,coast,-5.521369,-5.521369,-0.215477,0.226989,0.226989,0.0000,0.0000,5.1749,5.1749,-0.0681,5.0000
2.8200,0,low,single,coast,-5.526844,-5.526844,-0.068124,0.150725,0.150725,0.0000,0.0000,5.1765,5.1765,0.0118,5.0000
2.8300,0,low,single,coast,-5.531501,-5.531501,0.011837,0.105978,0.105978,0.0000,0.0000,5.1767,5.1767,0.0169,5.0000
2.8400,0,low,single,coast,-5.533688,-5.533688,0.016865,0.097085,0.097085,0.0000,0.0000,5.1749,5.1749,-0.0530,5.0000
2.8500,0,low,single,coast,-5.532005,-5.532005,-0.053019,0.124763,0.124763,0.0000,0.0000,5.1708,5.1708,-0.1760,5.0000
2.8600,0,low,single,coast,-5.526196,-5.526196,-0.176014,0.179088,0.179088,0.0000,0.0000,5.1648,5.1648,-0.3246,5.0000
2.8700,0,low,single,coast,-5.516714,-5.516714,-0.324596,0.247126,0.247126,0.0000,0.0000,5.1571,5.1571,-0.4818,5.0000
2.8800,0,low,single,coast,-5.503964,-5.503964,-0.481806,0.320847,0.320847,0.0000,0.0000,5.1478,5.1478,-0.6374,5.0000
2.8900,0,low,single,coast,-5.488309,-5.488309,-0.637434,0.395351,0.395351,0.0000,0.0000,5.1372,5.1372,-0.7857,5.0000
2.9000,0,low,single,coast,-5.470074,-5.470074,-0.785654,0.467786,0.467786,0.0000,0.0000,5.1254,5.1254,-0.9234,5.0000
2.9100,0,low,single,throttle,-5.449541,-5.449541,-0.923447,0.536612,0.536612,0.5366,0.0000,5.1128,5.1128,-1.0439,5.0000
2.9200,0,low,single,throttle,-5.427260,-5.427260,-1.043882,0.598349,0.598349,0.5983,0.0000,5.0996,5.0996,-1.1376,5.0000
2.9300,0,low,single,throttle,-5.404040,-5.404040,-1.137582,0.648251,0.648251,0.6483,0.0000,5.0867,5.0867,-1.1920,5.0000
2.9400,0,low,single,throttle,-5.381035,-5.381035,-1.192036,0.679949,0.679949,0.6799,0.0000,5.0745,5.0745,-1.2025,5.0000
2.9500,0,low,single,throttle,-5.359227,-5.359227,-1.202477,0.690733,0.690733,0.6907,0.0000,5.0635,5.0635,-1.1677,5.0000
2.9600,0,low,single,throttle,-5.339502,-5.339502,-1.167711,0.679593,0.679593,0.6796,0.0000,5.0540,5.0540,-1.0888,5.0000
2.9700,0,low,single,throttle,-5.322653,-5.322653,-1.088777,0.646595,0.646595,0.6466,0.0000,5.0466,5.0466,-0.9679,5.0000
2.9800,0,low,single,throttle,-5.309396,-5.309396,-0.967918,0.592402,0.592402,0.5924,0.0000,5.0415,5.0415,-0.8079,5.0000
2.9900,0,low,single,throttle,-5.300381,-5.300381,-0.807877,0.517939,0.517939,0.5179,0.0000,5.0390,5.0390,-0.6117,5.0000
3.0000,0,low,single,throttle,-5.296199,-5.296199,-0.611666,0.424287,0.424287,0.4243,0.0000,5.0391,5.0391,-0.3943,5.0000
3.0100,0,low,single,throttle,-5.296750,-5.296750,-0.394290,0.318420,0.318420,0.3184,0.0000,5.0408,5.0408,-0.1974,5.0000
3.0200,0,low,single,coast,-5.300244,-5.300244,-0.197416,0.220486,0.220486,0.0000,0.0000,5.0430,5.0430,-0.0518,5.0000
3.0300,0,low,single,coast,-5.304689,-5.304689,-0.051802,0.145710,0.145710,0.0000,0.0000,5.0447,5.0447,0.0257,5.0000
3.0400,0,low,single,coast,-5.308247,-5.308247,0.025694,0.102824,0.102824,0.0000,0.0000,5.0450,5.0450,0.0280,5.0000
3.0500,0,low,single,coast,-5.309276,-5.309276,0.027983,0.095950,0.095950,0.0000,0.0000,5.0432,5.0432,-0.0441,5.0000
3.0600,0,low,single,coast,-5.306411,-5.306411,-0.044108,0.125415,0.125415,0.0000,0.0000,5.0393,5.0393,-0.1670,5.0000
3.0700,0,low,single,coast,-5.299502,-5.299502,-0.167026,0.180431,0.180431,0.0000,0.0000,5.0334,5.0334,-0.3142,5.0000
3.0800,0,low,single,coast,-5.288994,-5.288994,-0.314169,0.248496,0.248496,0.0000,0.0000,5.0258,5.0258,-0.4691,5.0000
3.0900,0,low,single,coast,-5.275291,-5.275291,-0.469080,0.321808,0.321808,0.0000,0.0000,5.0168,5.0168,-0.6220,5.0000
3.1000,0,low,single,coast,-5.258749,-5.258749,-0.622016,0.395691,0.395691,0.0000,0.0000,5.0064,5.0064,-0.7674,5.0000
3.1100,0,low,single,coast,-5.239683,-5.239683,-0.767441,0.467427,0.467427,0.0000,0.0000,4.9949,4.9949,-0.9024,5.0000
3.1200,0,low,single,throttle,-5.218377,-5.218377,-0.902401,0.535510,0.535510,0.5355,0.0000,4.9825,4.9825,-1.0198,5.0000
3.1300,0,low,single,throttle,-5.195390,-5.195390,-1.019751,0.596352,0.596352,0.5964,0.0000,4.9697,4.9697,-1.1110,5.0000
3.1400,0,low,single,throttle,-5.171491,-5.171491,-1.110988,0.645634,0.645634,0.6456,0.0000,4.9571,4.9571,-1.1635,5.0000
3.1500,0,low,single,throttle,-5.147831,-5.147831,-1.163465,0.676924,0.676924,0.6769,0.0000,4.9452,4.9452,-1.1722,5.0000
3.1600,0,low,single,throttle,-5.125394,-5.125394,-1.172185,0.687406,0.687406,0.6874,0.0000,4.9345,4.9345,-1.1360,5.0000
3.1700,0,low,single,throttle,-5.105059,-5.105059,-1.135976,0.676082,0.676082,0.6761,0.0000,4.9254,4.9254,-1.0558,5.0000
3.1800,0,low,single,throttle,-5.087620,-5.087620,-1.055820,0.642994,0.642994,0.6430,0.0000,4.9184,4.9184,-0.9339,5.0000
3.1900,0,low,single,throttle,-5.073788,-5.073788,-0.933929,0.588790,0.588790,0.5888,0.0000,4.9136,4.9136,-0.7730,5.0000
3.2000,0,low,single,throttle,-5.064216,-5.064216,-0.772966,0.514360,0.514360,0.5144,0.0000,4.9115,4.9115,-0.5761,5.0000
3.2100,0,low,single,throttle,-5.059483,-5.059483,-0.576074,0.420849,0.420849,0.4208,0.0000,4.9120,4.9120,-0.3588,5.0000
3.2200,0,low,single,throttle,-5.059460,-5.059460,-0.358775,0.315484,0.315484,0.3155,0.0000,4.9140,4.9140,-0.1623,5.0000
3.2300,0,low,single,coast,-5.062363,-5.062363,-0.162348,0.218235,0.218235,0.0000,0.0000,4.9165,4.9165,-0.0173,5.0000
3.2400,0,low,single,coast,-5.066203,-5.066203,-0.017335,0.144222,0.144222,0.0000,0.0000,4.9185,4.9185,0.0594,5.0000
3.2500,0,low,single,coast,-5.069142,-5.069142,0.059433,0.102165,0.102165,0.0000,0.0000,4.9192,4.9192,0.0609,5.0000
3.2600,0,low,single,coast,-5.069537,-5.069537,0.060935,0.096156,0.096156,0.0000,0.0000,4.9177,4.9177,-0.0118,5.0000
3.2700,0,low,single,coast,-5.066036,-5.066036,-0.011780,0.126412,0.126412,0.0000,0.0000,4.9141,4.9141,-0.1348,5.0000
3.2800,0,low,single,coast,-5.058508,-5.058508,-0.134847,0.181993,0.181993,0.0000,0.0000,4.9085,4.9085,-0.2818,5.0000
3.2900,0,low,single,coast,-5.047399,-5.047399,-0.281798,0.250457,0.250457,0.0000,0.0000,4.9013,4.9013,-0.4363,5.0000
3.3000,0,low,single,coast,-5.033115,-5.033115,-0.436281,0.324050,0.324050,0.0000,0.0000,4.8926,4.8926,-0.5887,5.0000
3.3100,0,low,single,coast,-5.016007,-5.016007,-0.588700,0.398164,0.398164,0.0000,0.0000,4.8825,4.8825,-0.7334,5.0000
3.3200,0,low,single,coast,-4.996398,-4.996398,-0.733427,0.470038,0.470038,0.0000,0.0000,4.8714,4.8714,-0.8678,5.0000
3.3300,0,low,single,throttle,-4.974561,-4.974561,-0.867750,0.538281,0.538281,0.5383,0.0000,4.8593,4.8593,-0.9851,5.0000
3.3400,0,low,single,throttle,-4.951028,-4.951028,-0.985055,0.599565,0.599565,0.5996,0.0000,4.8469,4.8469,-1.0757,5.0000
3.3500,0,low,single,throttle,-4.926614,-4.926614,-1.075743,0.649040,0.649040,0.6490,0.0000,4.8347,4.8347,-1.1275,5.0000
3.3600,0,low,single,throttle,-4.902464,-4.902464,-1.127458,0.680414,0.680414,0.6804,0.0000,4.8232,4.8232,-1.1353,5.0000
3.3700,0,low,single,throttle,-4.879558,-4.879558,-1.135320,0.690924,0.690924,0.6909,0.0000,4.8129,4.8129,-1.0982,5.0000
3.3800,0,low,single,throttle,-4.858776,-4.858776,-1.098245,0.679615,0.679615,0.6796,0.0000,4.8042,4.8042,-1.0173,5.0000
3.3900,0,low,single,throttle,-4.840904,-4.840904,-1.017316,0.646578,0.646578,0.6466,0.0000,4.7975,4.7975,-0.8947,5.0000
3.4000,0,low,single,throttle,-4.826657,-4.826657,-0.894671,0.592425,0.592425,0.5924,0.0000,4.7932,4.7932,-0.7331,5.0000
3.4100,0,low,single,throttle,-4.816677,-4.816677,-0.733137,0.518126,0.518126,0.5181,0.0000,4.7915,4.7915,-0.5357,5.0000
3.4200,0,low,single,throttle,-4.811549,-4.811549,-0.535722,0.424764,0.424764,0.4248,0.0000,4.7924,4.7924,-0.3173,5.0000
3.4300,0,low,single,throttle,-4.811177,-4.811177,-0.317283,0.319240,0.319240,0.3192,0.0000,4.7949,4.7949,-0.1191,5.0000
3.4400,0,low,single,coast,-4.813787,-4.813787,-0.119132,0.221532,0.221532,0.0000,0.0000,4.7979,4.7979,0.0278,5.0000
3.4500,0,low,single,coast,-4.817382,-4.817382,0.027812,0.146942,0.146942,0.0000,0.0000,4.8004,4.8004,0.1066,5.0000
3.4600,0,low,single,coast,-4.820119,-4.820119,0.106583,0.104253,0.104253,0.0000,0.0000,4.8016,4.8016,0.1101,5.0000
3.4700,0,low,single,coast,-4.820358,-4.820358,0.110137,0.097565,0.097565,0.0000,0.0000,4.8007,4.8007,0.0391,5.0000
3.4800,0,low,single,coast,-4.816723,-4.816723,0.039060,0.127324,0.127324,0.0000,0.0000,4.7976,4.7975,-0.0835,5.0000
3.4900,0,low,single,coast,-4.809035,-4.809035,-0.083504,0.182944,0.182944,0.0000,0.0000,4.7925,4.7925,-0.2306,5.0000
3.5000,0,low,single,coast,-4.797744,-4.797744,-0.230647,0.251779,0.251779,0.0000,0.0000,4.7858,4.7858,-0.3858,5.0000
3.5100,0,low,single,coast,-4.783254,-4.783254,-0.385787,0.325971,0.325971,0.0000,0.0000,4.7775,4.7775,-0.5389,5.0000
3.5200,0,low,single,coast,-4.765930,-4.765930,-0.538922,0.400718,0.400718,0.0000,0.0000,4.7680,4.7680,-0.6845,5.0000
3.5300,0,low,single,coast,-4.746089,-4.746089,-0.684493,0.473292,0.473292,0.0000,0.0000,4.7573,4.7573,-0.8195,5.0000
3.5400,0,low,single,throttle,-4.724016,-4.724016,-0.819542,0.542182,0.542182,0.5422,0.0000,4.7457,4.7457,-0.9375,5.0000
3.5500,0,low,single,throttle,-4.700243,-4.700243,-0.937478,0.604073,0.604073,0.6041,0.0000,4.7337,4.7337,-1.0287,5.0000
3.5600,0,low,single,throttle,-4.675586,-4.675586,-1.028717,0.654120,0.654120,0.6541,0.0000,4.7220,4.7220,-1.0809,5.0000
3.5700,0,low,single,throttle,-4.651193,-4.651193,-1.080857,0.686008,0.686008,0.6860,0.0000,4.7109,4.7109,-1.0891,5.0000
3.5800,0,low,single,throttle,-4.628045,-4.628045,-1.089095,0.697010,0.697010,0.6970,0.0000,4.7011,4.7011,-1.0524,5.0000
3.5900,0,low,single,throttle,-4.607018,-4.607018,-1.052385,0.686189,0.686189,0.6862,0.0000,4.6929,4.6929,-0.9717,5.0000
3.6000,0,low,single,throttle,-4.588903,-4.588903,-0.971720,0.653593,0.653593,0.6536,0.0000,4.6866,4.6866,-0.8495,5.0000
3.6100,0,low,single,throttle,-4.574406,-4.574406,-0.849484,0.599953,0.599953,0.6000,0.0000,4.6827,4.6827,-0.6883,5.0000
3.6200,0,low,single,throttle,-4.564173,-4.564173,-0.688348,0.526163,0.526163,0.5262,0.0000,4.6815,4.6815,-0.4913,5.0000
3.6300,0,low,single,throttle,-4.558788,-4.558788,-0.491349,0.433321,0.433321,0.4333,0.0000,4.6829,4.6829,-0.2716,5.0000
3.6400,0,low,single,throttle,-4.558246,-4.558246,-0.271613,0.327482,0.327482,0.3275,0.0000,4.6859,4.6859,-0.0705,5.0000
3.6500,0,low,single,coast,-4.560802,-4.560802,-0.070512,0.228638,0.228638,0.0000,0.0000,4.6895,4.6895,0.0803,5.0000
3.6600,0,low,single,coast,-4.564453,-4.564453,0.080318,0.152421,0.152421,0.0000,0.0000,4.6927,4.6927,0.1634,5.0000
3.6700,0,low,single,coast,-4.567345,-4.567345,0.163376,0.107870,0.107870,0.0000,0.0000,4.6945,4.6945,0.1712,5.0000
3.6800,0,low,single,coast,-4.567823,-4.567823,0.171201,0.099284,0.099284,0.0000,0.0000,4.6943,4.6943,0.1038,5.0000
3.6900,0,low,single,coast,-4.564483,-4.564483,0.103823,0.127380,0.127380,0.0000,0.0000,4.6919,4.6919,-0.0178,5.0000
3.7000,0,low,single,coast,-4.557021,-4.557021,-0.017765,0.182629,0.182629,0.0000,0.0000,4.6875,4.6875,-0.1655,5.0000
3.7100,0,low,single,coast,-4.545896,-4.545896,-0.165548,0.251872,0.251872,0.0000,0.0000,4.6813,4.6813,-0.3222,5.0000
3.7200,0,low,single,coast,-4.531519,-4.531519,-0.322206,0.326903,0.326903,0.0000,0.0000,4.6737,4.6737,-0.4774,5.0000
3.7300,0,low,single,coast,-4.514258,-4.514258,-0.477387,0.402758,0.402758,0.0000,0.0000,4.6647,4.6647,-0.6251,5.0000
3.7400,0,low,single,coast,-4.494445,-4.494445,-0.625057,0.476483,0.476483,0.0000,0.0000,4.6545,4.6545,-0.7623,5.0000
3.7500,0,low,single,throttle,-4.472363,-4.472363,-0.762261,0.546571,0.546571,0.5466,0.0000,4.6435,4.6435,-0.8825,5.0000
3.7600,0,low,single,throttle,-4.448540,-4.448540,-0.882465,0.609732,0.609732,0.6097,0.0000,4.6320,4.6320,-0.9756,5.0000
