sim_time_s,bin,target_speed_mps,mode,cmd,speed_mps,actor_long_accel_mps2
11.946188,low,8.0000,brake,0.0050,7.998336,-0.037234
11.956188,low,8.0000,brake,0.0050,7.995538,-0.122136
11.966188,low,8.0000,brake,0.0050,7.990281,-0.263391
11.976188,low,8.0000,brake,0.0050,7.982245,-0.452439
11.986188,low,8.0000,brake,0.0050,7.971676,-0.664025
11.996188,low,8.0000,brake,0.0050,7.958849,-0.880564
12.006188,low,8.0000,brake,0.0050,7.944008,-1.091778
12.016188,low,8.0000,brake,0.0050,7.927373,-1.291886
12.026188,low,8.0000,brake,0.0050,7.909141,-1.477866
12.036188,low,8.0000,brake,0.0050,7.889485,-1.648555
12.046188,low,8.0000,brake,0.0050,7.868564,-1.803813
12.056188,low,8.0000,brake,0.0050,7.846517,-1.944118
12.066188,low,8.0000,brake,0.0050,7.823473,-2.070214
12.076188,low,8.0000,brake,0.0050,7.799543,-2.183169
12.086188,low,8.0000,brake,0.0050,7.774832,-2.283977
12.096188,low,8.0000,brake,0.0050,7.749426,-2.373786
12.106188,low,8.0000,brake,0.0050,7.723411,-2.453490
12.116188,low,8.0000,brake,0.0050,7.696862,-2.523957
12.126188,low,8.0000,brake,0.0050,7.669847,-2.586100
12.136188,low,8.0000,brake,0.0050,7.642421,-2.640879
12.146188,low,8.0000,brake,0.0050,7.614637,-2.689036
12.156188,low,8.0000,brake,0.0050,7.586543,-2.731136
12.166188,low,8.0000,brake,0.0050,7.558185,-2.767797
12.176188,low,8.0000,brake,0.0050,7.529598,-2.799588
12.186188,low,8.0000,brake,0.0050,7.500819,-2.826994
12.196188,low,8.0000,brake,0.0050,7.471881,-2.850399
12.206188,low,8.0000,brake,0.0050,7.442810,-2.870236
12.216188,low,8.0000,brake,0.0050,7.413633,-2.886851
12.226188,low,8.0000,brake,0.0050,7.384376,-2.900438
12.236188,low,8.0000,brake,0.0050,7.355059,-2.911389
12.246188,low,8.0000,brake,0.0050,7.325695,-2.920127
12.256188,low,8.0000,brake,0.0050,7.296304,-2.926790
12.266188,low,8.0000,brake,0.0050,7.266898,-2.931606
12.276188,low,8.0000,brake,0.0050,7.237493,-2.934719
12.286188,low,8.0000,brake,0.0050,7.208100,-2.936326
12.296188,low,8.0000,brake,0.0050,7.178729,-2.936585
12.306188,low,8.0000,brake,0.0050,7.149392,-2.935603
12.316188,low,8.0000,brake,0.0050,7.120094,-2.933545
12.326188,low,8.0000,brake,0.0050,7.090845,-2.930522
12.336188,low,8.0000,brake,0.0050,7.061654,-2.926538
12.346188,low,8.0000,brake,0.0050,7.032528,-2.921645
12.356188,low,8.0000,brake,0.0050,7.003469,-2.916145
12.366188,low,8.0000,brake,0.0050,6.974482,-2.910033
12.376188,low,8.0000,brake,0.0050,6.945572,-2.903390
12.386188,low,8.0000,brake,0.0050,6.916741,-2.896284
12.396188,low,8.0000,brake,0.0050,6.887993,-2.888745
12.406188,low,8.0000,brake,0.0050,6.859334,-2.880774
12.416188,low,8.0000,brake,0.0050,6.830763,-2.872489
12.426188,low,8.0000,brake,0.0050,6.802283,-2.863899
12.436188,low,8.0000,brake,0.0050,6.773898,-2.855027
12.446188,low,8.0000,brake,0.0050,6.745608,-2.845890
12.456188,low,8.0000,brake,0.0050,6.717418,-2.836479
12.466188,low,8.0000,brake,0.0050,6.689331,-2.826757
12.476188,low,8.0000,brake,0.0050,6.661343,-2.816983
12.486188,low,8.0000,brake,0.0050,6.633457,-2.807041
12.496188,low,8.0000,brake,0.0050,6.605673,-2.797041
12.506188,low,8.0000,brake,0.0050,6.577989,-2.786986
12.516188,low,8.0000,brake,0.0050,6.550410,-2.776812
12.526188,low,8.0000,brake,0.0050,6.522935,-2.766561
12.536188,low,8.0000,brake,0.0050,6.495564,-2.756242
12.546188,low,8.0000,brake,0.0050,6.468297,-2.745897
12.556188,low,8.0000,brake,0.0050,6.441136,-2.735484
12.566188,low,8.0000,brake,0.0050,6.414079,-2.725044
12.576188,low,8.0000,brake,0.0050,6.387128,-2.714570
12.586188,low,8.0000,brake,0.0050,6.360283,-2.704040
12.596188,low,8.0000,brake,0.0050,6.333549,-2.693323
12.606188,low,8.0000,brake,0.0050,6.306920,-2.682686
12.616188,low,8.0000,brake,0.0050,6.280395,-2.672100
12.626188,low,8.0000,brake,0.0050,6.253977,-2.661514
12.636188,low,8.0000,brake,0.0050,6.227663,-2.650978
12.646188,low,8.0000,brake,0.0050,6.201454,-2.640441
12.656188,low,8.0000,brake,0.0050,6.175350,-2.629937
12.666188,low,8.0000,brake,0.0050,6.149350,-2.619455
12.676188,low,8.0000,brake,0.0050,6.123454,-2.608986
12.686188,low,8.0000,brake,0.0050,6.097663,-2.598543
12.696188,low,8.0000,brake,0.0050,6.071975,-2.588117
12.706188,low,8.0000,brake,0.0050,6.046392,-2.577702
12.716188,low,8.0000,brake,0.0050,6.020911,-2.567327
12.726188,low,8.0000,brake,0.0050,5.995533,-2.556978
12.736188,low,8.0000,brake,0.0050,5.970260,-2.546596
12.746188,low,8.0000,brake,0.0050,5.945094,-2.536110
12.756188,low,8.0000,brake,0.0050,5.920030,-2.525722
12.766188,low,8.0000,brake,0.0050,5.895067,-2.515415
12.776188,low,8.0000,brake,0.0050,5.870205,-2.505194
12.786188,low,8.0000,brake,0.0050,5.845444,-2.495012
12.796188,low,8.0000,brake,0.0050,5.820783,-2.484873
12.806188,low,8.0000,brake,0.0050,5.796224,-2.474760
12.816188,low,8.0000,brake,0.0050,5.771763,-2.464699
12.826188,low,8.0000,brake,0.0050,5.747403,-2.454672
12.836188,low,8.0000,brake,0.0050,5.723142,-2.444682
12.846188,low,8.0000,brake,0.0050,5.698979,-2.434717
12.856188,low,8.0000,brake,0.0050,5.674915,-2.424819
12.866188,low,8.0000,brake,0.0050,5.650949,-2.414931
12.876188,low,8.0000,brake,0.0050,5.627082,-2.405065
12.886188,low,8.0000,brake,0.0050,5.603311,-2.395264
12.896188,low,8.0000,brake,0.0050,5.579638,-2.385489
12.906188,low,8.0000,brake,0.0050,5.556064,-2.375647
12.916188,low,8.0000,brake,0.0050,5.532590,-2.365762
12.926188,low,8.0000,brake,0.0050,5.509213,-2.355965
12.936188,low,8.0000,brake,0.0050,5.485929,-2.346293
12.946188,low,8.0000,brake,0.0050,5.462742,-2.336651
12.956188,low,8.0000,brake,0.0050,5.439649,-2.327063
12.966188,low,8.0000,brake,0.0050,5.416651,-2.317526
12.976188,low,8.0000,brake,0.0050,5.393747,-2.308022
12.986188,low,8.0000,brake,0.0050,5.370938,-2.298557
12.996188,low,8.0000,brake,0.0050,5.348220,-2.289184
13.006188,low,8.0000,brake,0.0050,5.325597,-2.279770
13.016188,low,8.0000,brake,0.0050,5.303066,-2.270447
13.026188,low,8.0000,brake,0.0050,5.280626,-2.261182
13.036188,low,8.0000,brake,0.0050,5.258280,-2.251855
13.046188,low,8.0000,brake,0.0050,5.236027,-2.242589
13.056188,low,8.0000,brake,0.0050,5.213862,-2.233445
13.066188,low,8.0000,brake,0.0050,5.191788,-2.224313
13.076188,low,8.0000,brake,0.0050,5.169806,-2.215173
13.086188,low,8.0000,brake,0.0050,5.147915,-2.206078
13.096188,low,8.0000,brake,0.0050,5.126112,-2.197029
13.106188,low,8.0000,brake,0.0050,5.104403,-2.187892
13.116188,low,8.0000,brake,0.0050,5.082783,-2.178849
13.126188,low,8.0000,brake,0.0050,5.061251,-2.169867
13.136188,low,8.0000,brake,0.0050,5.039808,-2.160924
13.146188,low,8.0000,brake,0.0050,5.018453,-2.152024
13.156188,low,8.0000,brake,0.0050,4.997186,-2.143133
13.166188,low,8.0000,brake,0.0050,4.976008,-2.134284
13.176188,low,8.0000,brake,0.0050,4.954917,-2.125462
13.186188,low,8.0000,brake,0.0050,4.933912,-2.116740
13.196188,low,8.0000,brake,0.0050,4.912994,-2.107983
13.206188,low,8.0000,brake,0.0050,4.892163,-2.099304
13.216188,low,8.0000,brake,0.0050,4.871417,-2.090658
13.226188,low,8.0000,brake,0.0050,4.850756,-2.082034
13.236188,low,8.0000,brake,0.0050,4.830181,-2.073475
13.246188,low,8.0000,brake,0.0050,4.809690,-2.064940
13.256188,low,8.0000,brake,0.0050,4.789284,-2.056422
13.266188,low,8.0000,brake,0.0050,4.768962,-2.047931
13.276188,low,8.0000,brake,0.0050,4.748725,-2.039441
13.286188,low,8.0000,brake,0.0050,4.728573,-2.030952
13.296188,low,8.0000,brake,0.0050,4.708505,-2.022530
13.306188,low,8.0000,brake,0.0050,4.688519,-2.014152
13.316188,low,8.0000,brake,0.0050,4.668615,-2.005819
13.326188,low,8.0000,brake,0.0050,4.648794,-1.997532
13.336188,low,8.0000,brake,0.0050,4.629054,-1.989291
13.346188,low,8.0000,brake,0.0050,4.609396,-1.981081
13.356188,low,8.0000,brake,0.0050,4.589818,-1.972907
13.366188,low,8.0000,brake,0.0050,4.570322,-1.964774
13.376188,low,8.0000,brake,0.0050,4.550905,-1.956666
13.386188,low,8.0000,brake,0.0050,4.531570,-1.948576
13.396188,low,8.0000,brake,0.0050,4.512315,-1.940514
13.406188,low,8.0000,brake,0.0050,4.493139,-1.932486
13.416188,low,8.0000,brake,0.0050,4.474045,-1.924414
13.426188,low,8.0000,brake,0.0050,4.455029,-1.916413
13.436188,low,8.0000,brake,0.0050,4.436092,-1.908476
13.446188,low,8.0000,brake,0.0050,4.417233,-1.900546
13.456188,low,8.0000,brake,0.0050,4.398452,-1.892705
13.466188,low,8.0000,brake,0.0050,4.379749,-1.884871
13.476188,low,8.0000,brake,0.0050,4.361123,-1.877075
13.486188,low,8.0000,brake,0.0050,4.342574,-1.869321
13.496188,low,8.0000,brake,0.0050,4.324102,-1.861577
13.506188,low,8.0000,brake,0.0050,4.305706,-1.853873
13.516188,low,8.0000,brake,0.0050,4.287387,-1.846195
13.526188,low,8.0000,brake,0.0050,4.269143,-1.838567
13.536188,low,8.0000,brake,0.0050,4.250974,-1.830973
13.546188,low,8.0000,brake,0.0050,4.232881,-1.823399
13.556188,low,8.0000,brake,0.0050,4.214865,-1.815772
13.566188,low,8.0000,brake,0.0050,4.196923,-1.808195
13.576188,low,8.0000,brake,0.0050,4.179057,-1.800649
13.586188,low,8.0000,brake,0.0050,4.161264,-1.793174
13.596188,low,8.0000,brake,0.0050,4.143544,-1.785746
13.606188,low,8.0000,brake,0.0050,4.125898,-1.778347
13.616188,low,8.0000,brake,0.0050,4.108325,-1.770984
13.626188,low,8.0000,brake,0.0050,4.090826,-1.763628
13.636188,low,8.0000,brake,0.0050,4.073398,-1.756310
13.646188,low,8.0000,brake,0.0050,4.056043,-1.749033
13.656188,low,8.0000,brake,0.0050,4.038760,-1.741783
13.666188,low,8.0000,brake,0.0050,4.021548,-1.734567
13.676188,low,8.0000,brake,0.0050,4.004408,-1.727373
13.686188,low,8.0000,brake,0.0050,3.987340,-1.720193
13.696188,low,8.0000,brake,0.0050,3.970342,-1.713057
13.706188,low,8.0000,brake,0.0050,3.953414,-1.705948
13.716188,low,8.0000,brake,0.0050,3.936557,-1.698882
13.726188,low,8.0000,brake,0.0050,3.919772,-1.691752
13.736188,low,8.0000,brake,0.0050,3.903056,-1.684665
13.746188,low,8.0000,brake,0.0050,3.886411,-1.677613
13.756188,low,8.0000,brake,0.0050,3.869835,-1.670634
13.766188,low,8.0000,brake,0.0050,3.853327,-1.663678
13.776188,low,8.0000,brake,0.0050,3.836887,-1.656778
13.786188,low,8.0000,brake,0.0050,3.820517,-1.649882
13.796188,low,8.0000,brake,0.0050,3.804214,-1.643013
13.806188,low,8.0000,brake,0.0050,3.787978,-1.636203
13.816188,low,8.0000,brake,0.0050,3.771811,-1.629406
13.826188,low,8.0000,brake,0.0050,3.755710,-1.622652
13.836188,low,8.0000,brake,0.0050,3.739676,-1.615892
13.846188,low,8.0000,brake,0.0050,3.723709,-1.609178
13.856188,low,8.0000,brake,0.0050,3.707808,-1.602494
13.866188,low,8.0000,brake,0.0050,3.691974,-1.595830
13.876188,low,8.0000,brake,0.0050,3.676205,-1.589203
13.886188,low,8.0000,brake,0.0050,3.660502,-1.582593
13.896188,low,8.0000,brake,0.0050,3.644864,-1.576018
13.906188,low,8.0000,brake,0.0050,3.629291,-1.569466
13.916188,low,8.0000,brake,0.0050,3.613784,-1.562887
13.926188,low,8.0000,brake,0.0050,3.598343,-1.556292
13.936188,low,8.0000,brake,0.0050,3.582967,-1.549768
20.886188,low,8.0000,brake,0.0100,7.998464,-0.033329
20.896188,low,8.0000,brake,0.0100,7.995598,-0.121968
20.906188,low,8.0000,brake,0.0100,7.990196,-0.268338
20.916188,low,8.0000,brake,0.0100,7.982017,-0.460712
20.926188,low,8.0000,brake,0.0100,7.971303,-0.674442
20.936188,low,8.0000,brake,0.0100,7.958330,-0.892426
20.946188,low,8.0000,brake,0.0100,7.943345,-1.104561
20.956188,low,8.0000,brake,0.0100,7.926564,-1.305319
20.966188,low,8.0000,brake,0.0100,7.908185,-1.491721
20.976188,low,8.0000,brake,0.0100,7.888383,-1.662684
20.986188,low,8.0000,brake,0.0100,7.867315,-1.818121
20.996188,low,8.0000,brake,0.0100,7.845122,-1.958542
21.006188,low,8.0000,brake,0.0100,7.821931,-2.084713
21.016188,low,8.0000,brake,0.0100,7.797854,-2.197767
21.026188,low,8.0000,brake,0.0100,7.772994,-2.298640
21.036188,low,8.0000,brake,0.0100,7.747442,-2.388440
21.046188,low,8.0000,brake,0.0100,7.721280,-2.468173
21.056188,low,8.0000,brake,0.0100,7.694586,-2.538608
21.066188,low,8.0000,brake,0.0100,7.667424,-2.600746
21.076188,low,8.0000,brake,0.0100,7.639852,-2.655523
21.086188,low,8.0000,brake,0.0100,7.611921,-2.703661
21.096188,low,8.0000,brake,0.0100,7.583682,-2.745733
21.106188,low,8.0000,brake,0.0100,7.555179,-2.782359
21.116188,low,8.0000,brake,0.0100,7.526447,-2.814143
21.126188,low,8.0000,brake,0.0100,7.497524,-2.841495
21.136188,low,8.0000,brake,0.0100,7.468442,-2.864849
21.146188,low,8.0000,brake,0.0100,7.439226,-2.884685
21.156188,low,8.0000,brake,0.0100,7.409905,-2.901283
21.166188,low,8.0000,brake,0.0100,7.380505,-2.914842
21.176188,low,8.0000,brake,0.0100,7.351043,-2.925809
21.186188,low,8.0000,brake,0.0100,7.321537,-2.934490
21.196188,low,8.0000,brake,0.0100,7.292003,-2.941116
21.206188,low,8.0000,brake,0.0100,7.262457,-2.945841
21.216188,low,8.0000,brake,0.0100,7.232911,-2.948912
21.226188,low,8.0000,brake,0.0100,7.203376,-2.950491
21.236188,low,8.0000,brake,0.0100,7.173866,-2.950700
21.246188,low,8.0000,brake,0.0100,7.144388,-2.949684
21.256188,low,8.0000,brake,0.0100,7.114951,-2.947571
21.266188,low,8.0000,brake,0.0100,7.085563,-2.944496
21.276188,low,8.0000,brake,0.0100,7.056236,-2.940377
21.286188,low,8.0000,brake,0.0100,7.026972,-2.935480
21.296188,low,8.0000,brake,0.0100,6.997776,-2.929911
21.306188,low,8.0000,brake,0.0100,6.968652,-2.923787
21.316188,low,8.0000,brake,0.0100,6.939605,-2.917120
21.326188,low,8.0000,brake,0.0100,6.910638,-2.909982
21.336188,low,8.0000,brake,0.0100,6.881755,-2.902389
21.346188,low,8.0000,brake,0.0100,6.852960,-2.894365
21.356188,low,8.0000,brake,0.0100,6.824255,-2.886029
21.366188,low,8.0000,brake,0.0100,6.795641,-2.877390
21.376188,low,8.0000,brake,0.0100,6.767123,-2.868453
21.386188,low,8.0000,brake,0.0100,6.738701,-2.859256
21.396188,low,8.0000,brake,0.0100,6.710380,-2.849740
21.406188,low,8.0000,brake,0.0100,6.682160,-2.840033
21.416188,low,8.0000,brake,0.0100,6.654042,-2.830168
21.426188,low,8.0000,brake,0.0100,6.626024,-2.820218
21.436188,low,8.0000,brake,0.0100,6.598109,-2.810162
21.446188,low,8.0000,brake,0.0100,6.570297,-2.800038
21.456188,low,8.0000,brake,0.0100,6.542589,-2.789819
21.466188,low,8.0000,brake,0.0100,6.514985,-2.779521
21.476188,low,8.0000,brake,0.0100,6.487486,-2.769156
21.486188,low,8.0000,brake,0.0100,6.460092,-2.758730
21.496188,low,8.0000,brake,0.0100,6.432803,-2.748299
21.506188,low,8.0000,brake,0.0100,6.405620,-2.737796
21.516188,low,8.0000,brake,0.0100,6.378543,-2.727248
21.526188,low,8.0000,brake,0.0100,6.351574,-2.716620
21.536188,low,8.0000,brake,0.0100,6.324715,-2.705890
21.546188,low,8.0000,brake,0.0100,6.297961,-2.695210
21.556188,low,8.0000,brake,0.0100,6.271312,-2.684580
21.566188,low,8.0000,brake,0.0100,6.244770,-2.673965
21.576188,low,8.0000,brake,0.0100,6.218333,-2.663377
21.586188,low,8.0000,brake,0.0100,6.192001,-2.652790
21.596188,low,8.0000,brake,0.0100,6.165775,-2.642253
21.606188,low,8.0000,brake,0.0100,6.139653,-2.631716
21.616188,low,8.0000,brake,0.0100,6.113636,-2.621212
21.626188,low,8.0000,brake,0.0100,6.087724,-2.610712
21.636188,low,8.0000,brake,0.0100,6.061916,-2.600249
21.646188,low,8.0000,brake,0.0100,6.036212,-2.589793
21.656188,low,8.0000,brake,0.0100,6.010612,-2.579359
21.666188,low,8.0000,brake,0.0100,5.985116,-2.568955
21.676188,low,8.0000,brake,0.0100,5.959726,-2.558470
21.686188,low,8.0000,brake,0.0100,5.934442,-2.547950
21.696188,low,8.0000,brake,0.0100,5.909260,-2.537541
21.706188,low,8.0000,brake,0.0100,5.884179,-2.527236
21.716188,low,8.0000,brake,0.0100,5.859200,-2.516967
21.726188,low,8.0000,brake,0.0100,5.834323,-2.506720
21.736188,low,8.0000,brake,0.0100,5.809547,-2.496522
21.746188,low,8.0000,brake,0.0100,5.784872,-2.486354
21.756188,low,8.0000,brake,0.0100,5.760297,-2.476258
21.766188,low,8.0000,brake,0.0100,5.735822,-2.466190
21.776188,low,8.0000,brake,0.0100,5.711447,-2.456141
21.786188,low,8.0000,brake,0.0100,5.687172,-2.446138
21.796188,low,8.0000,brake,0.0100,5.662995,-2.436165
21.806188,low,8.0000,brake,0.0100,5.638918,-2.426210
21.816188,low,8.0000,brake,0.0100,5.614938,-2.416335
21.826188,low,8.0000,brake,0.0100,5.591057,-2.406462
21.836188,low,8.0000,brake,0.0100,5.567272,-2.396656
21.846188,low,8.0000,brake,0.0100,5.543591,-2.386678
21.856188,low,8.0000,brake,0.0100,5.520007,-2.376770
21.866188,low,8.0000,brake,0.0100,5.496519,-2.366976
21.876188,low,8.0000,brake,0.0100,5.473127,-2.357255
21.886188,low,8.0000,brake,0.0100,5.449831,-2.347582
21.896188,low,8.0000,brake,0.0100,5.426630,-2.337956
21.906188,low,8.0000,brake,0.0100,5.403525,-2.328378
21.916188,low,8.0000,brake,0.0100,5.380513,-2.318832
21.926188,low,8.0000,brake,0.0100,5.357596,-2.309355
21.936188,low,8.0000,brake,0.0100,5.334773,-2.299891
21.946188,low,8.0000,brake,0.0100,5.312043,-2.290468
21.956188,low,8.0000,brake,0.0100,5.289407,-2.281072
21.966188,low,8.0000,brake,0.0100,5.266863,-2.271727
21.976188,low,8.0000,brake,0.0100,5.244411,-2.262448
21.986188,low,8.0000,brake,0.0100,5.222050,-2.253212
21.996188,low,8.0000,brake,0.0100,5.199784,-2.243921
22.006188,low,8.0000,brake,0.0100,5.177606,-2.234761
22.016188,low,8.0000,brake,0.0100,5.155520,-2.225603
22.026188,low,8.0000,brake,0.0100,5.133526,-2.216446
22.036188,low,8.0000,brake,0.0100,5.111624,-2.207256
22.046188,low,8.0000,brake,0.0100,5.089813,-2.198111
22.056188,low,8.0000,brake,0.0100,5.068092,-2.189013
22.066188,low,8.0000,brake,0.0100,5.046459,-2.180011
22.076188,low,8.0000,brake,0.0100,5.024915,-2.171023
22.086188,low,8.0000,brake,0.0100,5.003461,-2.162076
22.096188,low,8.0000,brake,0.0100,4.982097,-2.153089
22.106188,low,8.0000,brake,0.0100,4.960819,-2.144244
22.116188,low,8.0000,brake,0.0100,4.939629,-2.135390
22.126188,low,8.0000,brake,0.0100,4.918526,-2.126615
22.136188,low,8.0000,brake,0.0100,4.897510,-2.117840
22.146188,low,8.0000,brake,0.0100,4.876581,-2.109115
22.156188,low,8.0000,brake,0.0100,4.855738,-2.100424
22.166188,low,8.0000,brake,0.0100,4.834981,-2.091786
22.176188,low,8.0000,brake,0.0100,4.814309,-2.083168
22.186188,low,8.0000,brake,0.0100,4.793723,-2.074579
22.196188,low,8.0000,brake,0.0100,4.773221,-2.066042
22.206188,low,8.0000,brake,0.0100,4.752805,-2.057505
22.216188,low,8.0000,brake,0.0100,4.732475,-2.048919
22.226188,low,8.0000,brake,0.0100,4.712229,-2.040401
22.236188,low,8.0000,brake,0.0100,4.692066,-2.031960
22.246188,low,8.0000,brake,0.0100,4.671987,-2.023552
22.256188,low,8.0000,brake,0.0100,4.651990,-2.015200
22.266188,low,8.0000,brake,0.0100,4.632076,-2.006884
22.276188,low,8.0000,brake,0.0100,4.612243,-1.998608
22.286188,low,8.0000,brake,0.0100,4.592493,-1.990358
22.296188,low,8.0000,brake,0.0100,4.572824,-1.982142
22.306188,low,8.0000,brake,0.0100,4.553236,-1.973981
22.316188,low,8.0000,brake,0.0100,4.533729,-1.965822
22.326188,low,8.0000,brake,0.0100,4.514303,-1.957698
22.336188,low,8.0000,brake,0.0100,4.494958,-1.949581
22.346188,low,8.0000,brake,0.0100,4.475694,-1.941450
22.356188,low,8.0000,brake,0.0100,4.456511,-1.933378
22.366188,low,8.0000,brake,0.0100,4.437406,-1.925361
22.376188,low,8.0000,brake,0.0100,4.418380,-1.917380
22.386188,low,8.0000,brake,0.0100,4.399433,-1.909438
22.396188,low,8.0000,brake,0.0100,4.380564,-1.901555
22.406188,low,8.0000,brake,0.0100,4.361774,-1.893678
22.416188,low,8.0000,brake,0.0100,4.343060,-1.885854
22.426188,low,8.0000,brake,0.0100,4.324424,-1.878064
22.436188,low,8.0000,brake,0.0100,4.305866,-1.870298
22.446188,low,8.0000,brake,0.0100,4.287384,-1.862562
22.456188,low,8.0000,brake,0.0100,4.268978,-1.854864
22.466188,low,8.0000,brake,0.0100,4.250648,-1.847206
22.476188,low,8.0000,brake,0.0100,4.232395,-1.839559
22.486188,low,8.0000,brake,0.0100,4.214219,-1.831850
22.496188,low,8.0000,brake,0.0100,4.196119,-1.824203
22.506188,low,8.0000,brake,0.0100,4.178095,-1.816596
22.516188,low,8.0000,brake,0.0100,4.160144,-1.809064
22.526188,low,8.0000,brake,0.0100,4.142268,-1.801548
22.536188,low,8.0000,brake,0.0100,4.124466,-1.794076
22.546188,low,8.0000,brake,0.0100,4.106738,-1.786632
22.556188,low,8.0000,brake,0.0100,4.089083,-1.779240
22.566188,low,8.0000,brake,0.0100,4.071501,-1.771865
22.576188,low,8.0000,brake,0.0100,4.053992,-1.764518
22.586188,low,8.0000,brake,0.0100,4.036556,-1.757205
22.596188,low,8.0000,brake,0.0100,4.019192,-1.749932
22.606188,low,8.0000,brake,0.0100,4.001900,-1.742668
22.616188,low,8.0000,brake,0.0100,3.984680,-1.735434
22.626188,low,8.0000,brake,0.0100,3.967531,-1.728245
22.636188,low,8.0000,brake,0.0100,3.950454,-1.721069
22.646188,low,8.0000,brake,0.0100,3.933448,-1.713910
22.656188,low,8.0000,brake,0.0100,3.916514,-1.706703
22.666188,low,8.0000,brake,0.0100,3.899651,-1.699573
22.676188,low,8.0000,brake,0.0100,3.882858,-1.692494
22.686188,low,8.0000,brake,0.0100,3.866134,-1.685439
22.696188,low,8.0000,brake,0.0100,3.849480,-1.678425
22.706188,low,8.0000,brake,0.0100,3.832895,-1.671446
22.716188,low,8.0000,brake,0.0100,3.816379,-1.664514
22.726188,low,8.0000,brake,0.0100,3.799932,-1.657597
22.736188,low,8.0000,brake,0.0100,3.783552,-1.650731
22.746188,low,8.0000,brake,0.0100,3.767241,-1.643865
22.756188,low,8.0000,brake,0.0100,3.750997,-1.637032
22.766188,low,8.0000,brake,0.0100,3.734821,-1.630238
22.776188,low,8.0000,brake,0.0100,3.718712,-1.623459
22.786188,low,8.0000,brake,0.0100,3.702671,-1.616701
22.796188,low,8.0000,brake,0.0100,3.686696,-1.609979
22.806188,low,8.0000,brake,0.0100,3.670787,-1.603290
22.816188,low,8.0000,brake,0.0100,3.654944,-1.596639
22.826188,low,8.0000,brake,0.0100,3.639168,-1.589996
22.836188,low,8.0000,brake,0.0100,3.623456,-1.583392
22.846188,low,8.0000,brake,0.0100,3.607813,-1.576729
22.856188,low,8.0000,brake,0.0100,3.592236,-1.570079
22.866188,low,8.0000,brake,0.0100,3.576723,-1.563486
22.876188,low,8.0000,brake,0.0100,3.561275,-1.556956
29.836188,low,8.0000,brake,0.0250,7.998009,-0.048917
29.846188,low,8.0000,brake,0.0250,7.994636,-0.149874
29.856188,low,8.0000,brake,0.0250,7.988800,-0.301681
29.866188,low,8.0000,brake,0.0250,7.980185,-0.497622
29.876188,low,8.0000,brake,0.0250,7.969035,-0.713689
29.886188,low,8.0000,brake,0.0250,7.955625,-0.933240
29.896188,low,8.0000,brake,0.0250,7.940202,-1.146428
29.906188,low,8.0000,brake,0.0250,7.922983,-1.347837
29.916188,low,8.0000,brake,0.0250,7.904165,-1.534712
29.926188,low,8.0000,brake,0.0250,7.883925,-1.705983
29.936188,low,8.0000,brake,0.0250,7.862418,-1.861619
29.946188,low,8.0000,brake,0.0250,7.839787,-2.002153
29.956188,low,8.0000,brake,0.0250,7.816156,-2.128465
29.966188,low,8.0000,brake,0.0250,7.791641,-2.241527
29.976188,low,8.0000,brake,0.0250,7.766344,-2.342404
29.986188,low,8.0000,brake,0.0250,7.740354,-2.432208
29.996188,low,8.0000,brake,0.0250,7.713755,-2.511893
30.006188,low,8.0000,brake,0.0250,7.686627,-2.582214
30.016188,low,8.0000,brake,0.0250,7.659027,-2.644428
30.026188,low,8.0000,brake,0.0250,7.631018,-2.699203
30.036188,low,8.0000,brake,0.0250,7.602653,-2.747241
30.046188,low,8.0000,brake,0.0250,7.573980,-2.789264
30.056188,low,8.0000,brake,0.0250,7.545043,-2.825824
30.066188,low,8.0000,brake,0.0250,7.515880,-2.857500
30.076188,low,8.0000,brake,0.0250,7.486526,-2.884748
30.086188,low,8.0000,brake,0.0250,7.457014,-2.908017
30.096188,low,8.0000,brake,0.0250,7.427370,-2.927748
30.106188,low,8.0000,brake,0.0250,7.397623,-2.944178
30.116188,low,8.0000,brake,0.0250,7.367800,-2.957528
30.126188,low,8.0000,brake,0.0250,7.337915,-2.968375
30.136188,low,8.0000,brake,0.0250,7.307986,-2.976961
30.146188,low,8.0000,brake,0.0250,7.278030,-2.983476
30.156188,low,8.0000,brake,0.0250,7.248062,-2.988145
30.166188,low,8.0000,brake,0.0250,7.218096,-2.991097
30.176188,low,8.0000,brake,0.0250,7.188143,-2.992564
30.186188,low,8.0000,brake,0.0250,7.158215,-2.992667
30.196188,low,8.0000,brake,0.0250,7.128322,-2.991482
30.206188,low,8.0000,brake,0.0250,7.098471,-2.989244
30.216188,low,8.0000,brake,0.0250,7.068672,-2.985986
30.226188,low,8.0000,brake,0.0250,7.038932,-2.981766
30.236188,low,8.0000,brake,0.0250,7.009260,-2.976686
30.246188,low,8.0000,brake,0.0250,6.979655,-2.970997
30.256188,low,8.0000,brake,0.0250,6.950125,-2.964730
30.266188,low,8.0000,brake,0.0250,6.920673,-2.957885
30.276188,low,8.0000,brake,0.0250,6.891302,-2.950599
30.286188,low,8.0000,brake,0.0250,6.862018,-2.942826
30.296188,low,8.0000,brake,0.0250,6.832822,-2.934702
30.306188,low,8.0000,brake,0.0250,6.803717,-2.926234
30.316188,low,8.0000,brake,0.0250,6.774706,-2.917425
30.326188,low,8.0000,brake,0.0250,6.745792,-2.908328
