time_s,segment_range,active_range_carla,active_range_model,setpoint_carla_mps,setpoint_model_mps,speed_carla_mps,speed_model_mps,throttle_carla,throttle_model,brake_carla,brake_model,u_carla,u_model
114.0000,mid,mid,mid,21.0000,21.0000,20.9690,21.0108,0.615228,0.616796,0.000000,0.000000,0.615228,0.616796
114.0100,mid,mid,mid,21.0000,21.0000,20.9694,21.0108,0.615200,0.616797,0.000000,0.000000,0.615200,0.616797
114.0200,mid,mid,mid,21.0000,21.0000,20.9698,21.0107,0.615170,0.616799,0.000000,0.000000,0.615170,0.616799
114.0300,mid,mid,mid,21.0000,21.0000,20.9702,21.0107,0.615140,0.616800,0.000000,0.000000,0.615140,0.616800
114.0400,mid,mid,mid,21.0000,21.0000,20.9706,21.0106,0.615109,0.616802,0.000000,0.000000,0.615109,0.616802
114.0500,mid,mid,mid,21.0000,21.0000,20.9710,21.0106,0.615077,0.616803,0.000000,0.000000,0.615077,0.616803
114.0600,mid,mid,mid,21.0000,21.0000,20.9714,21.0105,0.615044,0.616804,0.000000,0.000000,0.615044,0.616804
114.0700,mid,mid,mid,21.0000,21.0000,20.9718,21.0104,0.615010,0.616806,0.000000,0.000000,0.615010,0.616806
114.0800,mid,mid,mid,21.0000,21.0000,20.9722,21.0104,0.614975,0.616807,0.000000,0.000000,0.614975,0.616807
114.0900,mid,mid,mid,21.0000,21.0000,20.9726,21.0103,0.614939,0.616808,0.000000,0.000000,0.614939,0.616808
114.1000,mid,mid,mid,21.0000,21.0000,20.9731,21.0103,0.614903,0.616810,0.000000,0.000000,0.614903,0.616810
114.1100,mid,mid,mid,21.0000,21.0000,20.9735,21.0102,0.614866,0.616811,0.000000,0.000000,0.614866,0.616811
114.1200,mid,mid,mid,21.0000,21.0000,20.9739,21.0102,0.614829,0.616812,0.000000,0.000000,0.614829,0.616812
114.1300,mid,mid,mid,21.0000,21.0000,20.9744,21.0101,0.614792,0.616814,0.000000,0.000000,0.614792,0.616814
114.1400,mid,mid,mid,21.0000,21.0000,20.9748,21.0101,0.614754,0.616815,0.000000,0.000000,0.614754,0.616815
114.1500,mid,mid,mid,21.0000,21.0000,20.9752,21.0100,0.614717,0.616816,0.000000,0.000000,0.614717,0.616816
114.1600,mid,mid,mid,21.0000,21.0000,20.9757,21.0099,0.614678,0.616818,0.000000,0.000000,0.614678,0.616818
114.1700,mid,mid,mid,21.0000,21.0000,20.9761,21.0099,0.614640,0.616819,0.000000,0.000000,0.614640,0.616819
114.1800,mid,mid,mid,21.0000,21.0000,20.9765,21.0098,0.614603,0.616820,0.000000,0.000000,0.614603,0.616820
114.1900,mid,mid,mid,21.0000,21.0000,20.9770,21.0098,0.614565,0.616822,0.000000,0.000000,0.614565,0.616822
114.2000,mid,mid,mid,21.0000,21.0000,20.9774,21.0097,0.614529,0.616823,0.000000,0.000000,0.614529,0.616823
114.2100,mid,mid,mid,21.0000,21.0000,20.9778,21.0097,0.614492,0.616824,0.000000,0.000000,0.614492,0.616824
114.2200,mid,mid,mid,21.0000,21.0000,20.9782,21.0096,0.614455,0.616825,0.000000,0.000000,0.614455,0.616825
114.2300,mid,mid,mid,21.0000,21.0000,20.9786,21.0096,0.614417,0.616827,0.000000,0.000000,0.614417,0.616827
114.2400,mid,mid,mid,21.0000,21.0000,20.9790,21.0095,0.614380,0.616828,0.000000,0.000000,0.614380,0.616828
114.2500,mid,mid,mid,21.0000,21.0000,20.9795,21.0095,0.614343,0.616829,0.000000,0.000000,0.614343,0.616829
114.2600,mid,mid,mid,21.0000,21.0000,20.9799,21.0094,0.614307,0.616830,0.000000,0.000000,0.614307,0.616830
114.2700,mid,mid,mid,21.0000,21.0000,20.9803,21.0094,0.614271,0.616832,0.000000,0.000000,0.614271,0.616832
114.2800,mid,mid,mid,21.0000,21.0000,20.9806,21.0093,0.614235,0.616833,0.000000,0.000000,0.614235,0.616833
114.2900,mid,mid,mid,21.0000,21.0000,20.9810,21.0093,0.614199,0.616834,0.000000,0.000000,0.614199,0.616834
114.3000,mid,mid,mid,21.0000,21.0000,20.9814,21.0092,0.614163,0.616835,0.000000,0.000000,0.614163,0.616835
114.3100,mid,mid,mid,21.0000,21.0000,20.9818,21.0092,0.614128,0.616836,0.000000,0.000000,0.614128,0.616836
114.3200,mid,mid,mid,21.0000,21.0000,20.9822,21.0091,0.614094,0.616838,0.000000,0.000000,0.614094,0.616838
114.3300,mid,mid,mid,21.0000,21.0000,20.9826,21.0091,0.614059,0.616839,0.000000,0.000000,0.614059,0.616839
114.3400,mid,mid,mid,21.0000,21.0000,20.9829,21.0090,0.614025,0.616840,0.000000,0.000000,0.614025,0.616840
114.3500,mid,mid,mid,21.0000,21.0000,20.9833,21.0090,0.613991,0.616841,0.000000,0.000000,0.613991,0.616841
114.3600,mid,mid,mid,21.0000,21.0000,20.9837,21.0089,0.613958,0.616842,0.000000,0.000000,0.613958,0.616842
114.3700,mid,mid,mid,21.0000,21.0000,20.9840,21.0089,0.613925,0.616844,0.000000,0.000000,0.613925,0.616844
114.3800,mid,mid,mid,21.0000,21.0000,20.9844,21.0088,0.613892,0.616845,0.000000,0.000000,0.613892,0.616845
114.3900,mid,mid,mid,21.0000,21.0000,20.9847,21.0088,0.613860,0.616846,0.000000,0.000000,0.613860,0.616846
114.4000,mid,mid,mid,21.0000,21.0000,20.9851,21.0087,0.613828,0.616847,0.000000,0.000000,0.613828,0.616847
114.4100,mid,mid,mid,21.0000,21.0000,20.9854,21.0087,0.613797,0.616848,0.000000,0.000000,0.613797,0.616848
114.4200,mid,mid,mid,21.0000,21.0000,20.9857,21.0086,0.613766,0.616849,0.000000,0.000000,0.613766,0.616849
114.4300,mid,mid,mid,21.0000,21.0000,20.9861,21.0086,0.613736,0.616851,0.000000,0.000000,0.613736,0.616851
114.4400,mid,mid,mid,21.0000,21.0000,20.9864,21.0086,0.613706,0.616852,0.000000,0.000000,0.613706,0.616852
114.4500,mid,mid,mid,21.0000,21.0000,20.9867,21.0085,0.613675,0.616853,0.000000,0.000000,0.613675,0.616853
114.4600,mid,mid,mid,21.0000,21.0000,20.9870,21.0085,0.613646,0.616854,0.000000,0.000000,0.613646,0.616854
114.4700,mid,mid,mid,21.0000,21.0000,20.9873,21.0084,0.613618,0.616855,0.000000,0.000000,0.613618,0.616855
114.4800,mid,mid,mid,21.0000,21.0000,20.9876,21.0084,0.613589,0.616856,0.000000,0.000000,0.613589,0.616856
114.4900,mid,mid,mid,21.0000,21.0000,20.9879,21.0083,0.613561,0.616857,0.000000,0.000000,0.613561,0.616857
114.5000,mid,mid,mid,21.0000,21.0000,20.9882,21.0083,0.613533,0.616858,0.000000,0.000000,0.613533,0.616858
114.5100,mid,mid,mid,21.0000,21.0000,20.9885,21.0082,0.613506,0.616859,0.000000,0.000000,0.613506,0.616859
114.5200,mid,mid,mid,21.0000,21.0000,20.9888,21.0082,0.613480,0.616861,0.000000,0.000000,0.613480,0.616861
114.5300,mid,mid,mid,21.0000,21.0000,20.9890,21.0081,0.613454,0.616862,0.000000,0.000000,0.613454,0.616862
114.5400,mid,mid,mid,21.0000,21.0000,20.9893,21.0081,0.613428,0.616863,0.000000,0.000000,0.613428,0.616863
114.5500,mid,mid,mid,21.0000,21.0000,20.9896,21.0081,0.613402,0.616864,0.000000,0.000000,0.613402,0.616864
114.5600,mid,mid,mid,21.0000,21.0000,20.9898,21.0080,0.613378,0.616865,0.000000,0.000000,0.613378,0.616865
114.5700,mid,mid,mid,21.0000,21.0000,20.9901,21.0080,0.613354,0.616866,0.000000,0.000000,0.613354,0.616866
114.5800,mid,mid,mid,21.0000,21.0000,20.9903,21.0079,0.613330,0.616867,0.000000,0.000000,0.613330,0.616867
114.5900,mid,mid,mid,21.0000,21.0000,20.9906,21.0079,0.613306,0.616868,0.000000,0.000000,0.613306,0.616868
114.6000,mid,mid,mid,21.0000,21.0000,20.9908,21.0078,0.613282,0.616869,0.000000,0.000000,0.613282,0.616869
114.6100,mid,mid,mid,21.0000,21.0000,20.9911,21.0078,0.613259,0.616870,0.000000,0.000000,0.613259,0.616870
114.6200,mid,mid,mid,21.0000,21.0000,20.9913,21.0078,0.613237,0.616871,0.000000,0.000000,0.613237,0.616871
114.6300,mid,mid,mid,21.0000,21.0000,20.9915,21.0077,0.613216,0.616872,0.000000,0.000000,0.613216,0.616872
114.6400,mid,mid,mid,21.0000,21.0000,20.9917,21.0077,0.613194,0.616873,0.000000,0.000000,0.613194,0.616873
114.6500,mid,mid,mid,21.0000,21.0000,20.9920,21.0076,0.613173,0.616874,0.000000,0.000000,0.613173,0.616874
114.6600,mid,mid,mid,21.0000,21.0000,20.9922,21.0076,0.613151,0.616875,0.000000,0.000000,0.613151,0.616875
114.6700,mid,mid,mid,21.0000,21.0000,20.9924,21.0076,0.613131,0.616876,0.000000,0.000000,0.613131,0.616876
114.6800,mid,mid,mid,21.0000,21.0000,20.9926,21.0075,0.613112,0.616877,0.000000,0.000000,0.613112,0.616877
114.6900,mid,mid,mid,21.0000,21.0000,20.9928,21.0075,0.613092,0.616878,0.000000,0.000000,0.613092,0.616878
114.7000,mid,mid,mid,21.0000,21.0000,20.9930,21.0074,0.613073,0.616879,0.000000,0.000000,0.613073,0.616879
114.7100,mid,mid,mid,21.0000,21.0000,20.9932,21.0074,0.613054,0.616880,0.000000,0.000000,0.613054,0.616880
114.7200,mid,mid,mid,21.0000,21.0000,20.9934,21.0073,0.613035,0.616881,0.000000,0.000000,0.613035,0.616881
114.7300,mid,mid,mid,21.0000,21.0000,20.9936,21.0073,0.613017,0.616882,0.000000,0.000000,0.613017,0.616882
114.7400,mid,mid,mid,21.0000,21.0000,20.9937,21.0073,0.612999,0.616883,0.000000,0.000000,0.612999,0.616883
114.7500,mid,mid,mid,21.0000,21.0000,20.9939,21.0072,0.612982,0.616884,0.000000,0.000000,0.612982,0.616884
114.7600,mid,mid,mid,21.0000,21.0000,20.9941,21.0072,0.612965,0.616885,0.000000,0.000000,0.612965,0.616885
114.7700,mid,mid,mid,21.0000,21.0000,20.9943,21.0072,0.612948,0.616886,0.000000,0.000000,0.612948,0.616886
114.7800,mid,mid,mid,21.0000,21.0000,20.9944,21.0071,0.612931,0.616887,0.000000,0.000000,0.612931,0.616887
114.7900,mid,mid,mid,21.0000,21.0000,20.9946,21.0071,0.612915,0.616888,0.000000,0.000000,0.612915,0.616888
114.8000,mid,mid,mid,21.0000,21.0000,20.9948,21.0070,0.612900,0.616889,0.000000,0.000000,0.612900,0.616889
114.8100,mid,mid,mid,21.0000,21.0000,20.9949,21.0070,0.612885,0.616890,0.000000,0.000000,0.612885,0.616890
114.8200,mid,mid,mid,21.0000,21.0000,20.9951,21.0070,0.612870,0.616891,0.000000,0.000000,0.612870,0.616891
114.8300,mid,mid,mid,21.0000,21.0000,20.9952,21.0069,0.612855,0.616892,0.000000,0.000000,0.612855,0.616892
114.8400,mid,mid,mid,21.0000,21.0000,20.9954,21.0069,0.612840,0.616893,0.000000,0.000000,0.612840,0.616893
114.8500,mid,mid,mid,21.0000,21.0000,20.9955,21.0068,0.612826,0.616894,0.000000,0.000000,0.612826,0.616894
114.8600,mid,mid,mid,21.0000,21.0000,20.9956,21.0068,0.612812,0.616894,0.000000,0.000000,0.612812,0.616894
114.8700,mid,mid,mid,21.0000,21.0000,20.9958,21.0068,0.612799,0.616895,0.000000,0.000000,0.612799,0.616895
114.8800,mid,mid,mid,21.0000,21.0000,20.9959,21.0067,0.612786,0.616896,0.000000,0.000000,0.612786,0.616896
114.8900,mid,mid,mid,21.0000,21.0000,20.9960,21.0067,0.612774,0.616897,0.000000,0.000000,0.612774,0.616897
114.9000,mid,mid,mid,21.0000,21.0000,20.9962,21.0067,0.612762,0.616898,0.000000,0.000000,0.612762,0.616898
114.9100,mid,mid,mid,21.0000,21.0000,20.9963,21.0066,0.612749,0.616899,0.000000,0.000000,0.612749,0.616899
114.9200,mid,mid,mid,21.0000,21.0000,20.9964,21.0066,0.612737,0.616900,0.000000,0.000000,0.612737,0.616900
114.9300,mid,mid,mid,21.0000,21.0000,20.9965,21.0066,0.612725,0.616901,0.000000,0.000000,0.612725,0.616901
114.9400,mid,mid,mid,21.0000,21.0000,20.9966,21.0065,0.612712,0.616902,0.000000,0.000000,0.612712,0.616902
114.9500,mid,mid,mid,21.0000,21.0000,20.9968,21.0065,0.612701,0.616902,0.000000,0.000000,0.612701,0.616902
114.9600,mid,mid,mid,21.0000,21.0000,20.9969,21.0065,0.612690,0.616903,0.000000,0.000000,0.612690,0.616903
114.9700,mid,mid,mid,21.0000,21.0000,20.9970,21.0064,0.612679,0.616904,0.000000,0.000000,0.612679,0.616904
114.9800,mid,mid,mid,21.0000,21.0000,20.9971,21.0064,0.612669,0.616905,0.000000,0.000000,0.612669,0.616905
114.9900,mid,mid,mid,21.0000,21.0000,20.9972,21.0063,0.612659,0.616906,0.000000,0.000000,0.612659,0.616906
115.0000,mid,mid,mid,21.0000,21.0000,20.9973,21.0063,0.612649,0.616907,0.000000,0.000000,0.612649,0.616907
115.0100,mid,mid,mid,21.0000,21.0000,20.9974,21.0063,0.612639,0.616908,0.000000,0.000000,0.612639,0.616908
115.0200,mid,mid,mid,21.0000,21.0000,20.9975,21.0062,0.612629,0.616908,0.000000,0.000000,0.612629,0.616908
115.0300,mid,mid,mid,21.0000,21.0000,20.9976,21.0062,0.612619,0.616909,0.000000,0.000000,0.612619,0.616909
115.0400,mid,mid,mid,21.0000,21.0000,20.9977,21.0062,0.612609,0.616910,0.000000,0.000000,0.612609,0.616910
115.0500,mid,mid,mid,21.0000,21.0000,20.9978,21.0061,0.612599,0.616911,0.000000,0.000000,0.612599,0.616911
115.0600,mid,mid,mid,21.0000,21.0000,20.9978,21.0061,0.612590,0.616912,0.000000,0.000000,0.612590,0.616912
115.0700,mid,mid,mid,21.0000,21.0000,20.9979,21.0061,0.612582,0.616913,0.000000,0.000000,0.612582,0.616913
115.0800,mid,mid,mid,21.0000,21.0000,20.9980,21.0060,0.612574,0.616913,0.000000,0.000000,0.612574,0.616913
115.0900,mid,mid,mid,21.0000,21.0000,20.9981,21.0060,0.612567,0.616914,0.000000,0.000000,0.612567,0.616914
115.1000,mid,mid,mid,21.0000,21.0000,20.9981,21.0060,0.612559,0.616915,0.000000,0.000000,0.612559,0.616915
115.1100,mid,mid,mid,21.0000,21.0000,20.9982,21.0059,0.612551,0.616916,0.000000,0.000000,0.612551,0.616916
115.1200,mid,mid,mid,21.0000,21.0000,20.9983,21.0059,0.612544,0.616917,0.000000,0.000000,0.612544,0.616917
115.1300,mid,mid,mid,21.0000,21.0000,20.9984,21.0059,0.612536,0.616917,0.000000,0.000000,0.612536,0.616917
115.1400,mid,mid,mid,21.0000,21.0000,20.9984,21.0059,0.612528,0.616918,0.000000,0.000000,0.612528,0.616918
115.1500,mid,mid,mid,21.0000,21.0000,20.9985,21.0058,0.612521,0.616919,0.000000,0.000000,0.612521,0.616919
115.1600,mid,mid,mid,21.0000,21.0000,20.9986,21.0058,0.612513,0.616920,0.000000,0.000000,0.612513,0.616920
115.1700,mid,mid,mid,21.0000,21.0000,20.9987,21.0058,0.612506,0.616921,0.000000,0.000000,0.612506,0.616921
115.1800,mid,mid,mid,21.0000,21.0000,20.9987,21.0057,0.612500,0.616921,0.000000,0.000000,0.612500,0.616921
115.1900,mid,mid,mid,21.0000,21.0000,20.9988,21.0057,0.612494,0.616922,0.000000,0.000000,0.612494,0.616922
115.2000,mid,mid,mid,21.0000,21.0000,20.9988,21.0057,0.612489,0.616923,0.000000,0.000000,0.612489,0.616923
115.2100,mid,mid,mid,21.0000,21.0000,20.9989,21.0056,0.612483,0.616924,0.000000,0.000000,0.612483,0.616924
115.2200,mid,mid,mid,21.0000,21.0000,20.9989,21.0056,0.612478,0.616924,0.000000,0.000000,0.612478,0.616924
115.2300,mid,mid,mid,21.0000,21.0000,20.9990,21.0056,0.612473,0.616925,0.000000,0.000000,0.612473,0.616925
115.2400,mid,mid,mid,21.0000,21.0000,20.9990,21.0055,0.612468,0.616926,0.000000,0.000000,0.612468,0.616926
115.2500,mid,mid,mid,21.0000,21.0000,20.9991,21.0055,0.612463,0.616927,0.000000,0.000000,0.612463,0.616927
115.2600,mid,mid,mid,21.0000,21.0000,20.9991,21.0055,0.612457,0.616927,0.000000,0.000000,0.612457,0.616927
115.2700,mid,mid,mid,21.0000,21.0000,20.9992,21.0055,0.612452,0.616928,0.000000,0.000000,0.612452,0.616928
115.2800,mid,mid,mid,21.0000,21.0000,20.9992,21.0054,0.612447,0.616929,0.000000,0.000000,0.612447,0.616929
115.2900,mid,mid,mid,21.0000,21.0000,20.9993,21.0054,0.612442,0.616930,0.000000,0.000000,0.612442,0.616930
115.3000,mid,mid,mid,21.0000,21.0000,20.9993,21.0054,0.612436,0.616930,0.000000,0.000000,0.612436,0.616930
115.3100,mid,mid,mid,21.0000,21.0000,20.9994,21.0053,0.612431,0.616931,0.000000,0.000000,0.612431,0.616931
115.3200,mid,mid,mid,21.0000,21.0000,20.9994,21.0053,0.612426,0.616932,0.000000,0.000000,0.612426,0.616932
115.3300,mid,mid,mid,21.0000,21.0000,20.9995,21.0053,0.612421,0.616932,0.000000,0.000000,0.612421,0.616932
115.3400,mid,mid,mid,21.0000,21.0000,20.9995,21.0052,0.612415,0.616933,0.000000,0.000000,0.612415,0.616933
115.3500,mid,mid,mid,21.0000,21.0000,20.9995,21.0052,0.612411,0.616934,0.000000,0.000000,0.612411,0.616934
115.3600,mid,mid,mid,21.0000,21.0000,20.9996,21.0052,0.612408,0.616935,0.000000,0.000000,0.612408,0.616935
115.3700,mid,mid,mid,21.0000,21.0000,20.9996,21.0052,0.612404,0.616935,0.000000,0.000000,0.612404,0.616935
115.3800,mid,mid,mid,21.0000,21.0000,20.9996,21.0051,0.612401,0.616936,0.000000,0.000000,0.612401,0.616936
115.3900,mid,mid,mid,21.0000,21.0000,20.9997,21.0051,0.612398,0.616937,0.000000,0.000000,0.612398,0.616937
115.4000,mid,mid,mid,21.0000,21.0000,20.9997,21.0051,0.612396,0.616937,0.000000,0.000000,0.612396,0.616937
115.4100,mid,mid,mid,21.0000,21.0000,20.9997,21.0051,0.612393,0.616938,0.000000,0.000000,0.612393,0.616938
115.4200,mid,mid,mid,21.0000,21.0000,20.9997,21.0050,0.612390,0.616939,0.000000,0.000000,0.612390,0.616939
115.4300,mid,mid,mid,21.0000,21.0000,20.9998,21.0050,0.612387,0.616939,0.000000,0.000000,0.612387,0.616939
115.4400,mid,mid,mid,21.0000,21.0000,20.9998,21.0050,0.612385,0.616940,0.000000,0.000000,0.612385,0.616940
115.4500,mid,mid,mid,21.0000,21.0000,20.9998,21.0049,0.612382,0.616941,0.000000,0.000000,0.612382,0.616941
115.4600,mid,mid,mid,21.0000,21.0000,20.9998,21.0049,0.612379,0.616941,0.000000,0.000000,0.612379,0.616941
115.4700,mid,mid,mid,21.0000,21.0000,20.9999,21.0049,0.612377,0.616942,0.000000,0.000000,0.612377,0.616942
115.4800,mid,mid,mid,21.0000,21.0000,20.9999,21.0049,0.612374,0.616943,0.000000,0.000000,0.612374,0.616943
115.4900,mid,mid,mid,21.0000,21.0000,20.9999,21.0048,0.612371,0.616943,0.000000,0.000000,0.612371,0.616943
115.5000,mid,mid,mid,21.0000,21.0000,20.9999,21.0048,0.612368,0.616944,0.000000,0.000000,0.612368,0.616944
115.5100,mid,mid,mid,21.0000,21.0000,21.0000,21.0048,0.612366,0.616945,0.000000,0.000000,0.612366,0.616945
115.5200,mid,mid,mid,21.0000,21.0000,21.0000,21.0048,0.612363,0.616945,0.000000,0.000000,0.612363,0.616945
115.5300,mid,mid,mid,21.0000,21.0000,21.0000,21.0047,0.612360,0.616946,0.000000,0.000000,0.612360,0.616946
115.5400,mid,mid,mid,21.0000,21.0000,21.0000,21.0047,0.612357,0.616947,0.000000,0.000000,0.612357,0.616947
115.5500,mid,mid,mid,21.0000,21.0000,21.0001,21.0047,0.612354,0.616947,0.000000,0.000000,0.612354,0.616947
115.5600,mid,mid,mid,21.0000,21.0000,21.0001,21.0047,0.612352,0.616948,0.000000,0.000000,0.612352,0.616948
115.5700,mid,mid,mid,21.0000,21.0000,21.0001,21.0046,0.612349,0.616949,0.000000,0.000000,0.612349,0.616949
115.5800,mid,mid,mid,21.0000,21.0000,21.0001,21.0046,0.612346,0.616949,0.000000,0.000000,0.612346,0.616949
115.5900,mid,mid,mid,21.0000,21.0000,21.0002,21.0046,0.612343,0.616950,0.000000,0.000000,0.612343,0.616950
115.6000,mid,mid,mid,21.0000,21.0000,21.0002,21.0046,0.612340,0.616950,0.000000,0.000000,0.612340,0.616950
115.6100,mid,mid,mid,21.0000,21.0000,21.0002,21.0045,0.612337,0.616951,0.000000,0.000000,0.612337,0.616951
115.6200,mid,mid,mid,21.0000,21.0000,21.0002,21.0045,0.612334,0.616952,0.000000,0.000000,0.612334,0.616952
115.6300,mid,mid,mid,21.0000,21.0000,21.0003,21.0045,0.612331,0.616952,0.000000,0.000000,0.612331,0.616952
115.6400,mid,mid,mid,21.0000,21.0000,21.0003,21.0045,0.612328,0.616953,0.000000,0.000000,0.612328,0.616953
115.6500,mid,mid,mid,21.0000,21.0000,21.0003,21.0044,0.612325,0.616953,0.000000,0.000000,0.612325,0.616953
115.6600,mid,mid,mid,21.0000,21.0000,21.0003,21.0044,0.612323,0.616954,0.000000,0.000000,0.612323,0.616954
115.6700,mid,mid,mid,21.0000,21.0000,21.0003,21.0044,0.612321,0.616955,0.000000,0.000000,0.612321,0.616955
115.6800,mid,mid,mid,21.0000,21.0000,21.0004,21.0044,0.612319,0.616955,0.000000,0.000000,0.612319,0.616955
115.6900,mid,mid,mid,21.0000,21.0000,21.0004,21.0043,0.612318,0.616956,0.000000,0.000000,0.612318,0.616956
115.7000,mid,mid,mid,21.0000,21.0000,21.0004,21.0043,0.612317,0.616956,0.000000,0.000000,0.612317,0.616956
115.7100,mid,mid,mid,21.0000,21.0000,21.0004,21.0043,0.612317,0.616957,0.000000,0.000000,0.612317,0.616957
115.7200,mid,mid,mid,21.0000,21.0000,21.0004,21.0043,0.612316,0.616958,0.000000,0.000000,0.612316,0.616958
115.7300,mid,mid,mid,21.0000,21.0000,21.0004,21.0042,0.612316,0.616958,0.000000,0.000000,0.612316,0.616958
115.7400,mid,mid,mid,21.0000,21.0000,21.0004,21.0042,0.612316,0.616959,0.000000,0.000000,0.612316,0.616959
115.7500,mid,mid,mid,21.0000,21.0000,21.0004,21.0042,0.612316,0.616959,0.000000,0.000000,0.612316,0.616959
115.7600,mid,mid,mid,21.0000,21.0000,21.0004,21.0042,0.612315,0.616960,0.000000,0.000000,0.612315,0.616960
115.7700,mid,mid,mid,21.0000,21.0000,21.0004,21.0042,0.612315,0.616960,0.000000,0.000000,0.612315,0.616960
115.7800,mid,mid,mid,21.0000,21.0000,21.0004,21.0041,0.612315,0.616961,0.000000,0.000000,0.612315,0.616961
115.7900,mid,mid,mid,21.0000,21.0000,21.0004,21.0041,0.612315,0.616962,0.000000,0.000000,0.612315,0.616962
115.8000,mid,mid,mid,21.0000,21.0000,21.0004,21.0041,0.612315,0.616962,0.000000,0.000000,0.612315,0.616962
115.8100,mid,mid,mid,21.0000,21.0000,21.0004,21.0041,0.612314,0.616963,0.000000,0.000000,0.612314,0.616963
115.8200,mid,mid,mid,21.0000,21.0000,21.0004,21.0040,0.612314,0.616963,0.000000,0.000000,0.612314,0.616963
115.8300,mid,mid,mid,21.0000,21.0000,21.0004,21.0040,0.612314,0.616964,0.000000,0.000000,0.612314,0.616964
115.8400,mid,mid,mid,21.0000,21.0000,21.0004,21.0040,0.612314,0.616964,0.000000,0.000000,0.612314,0.616964
115.8500,mid,mid,mid,21.0000,21.0000,21.0004,21.0040,0.612314,0.616965,0.000000,0.000000,0.612314,0.616965
115.8600,mid,mid,mid,21.0000,21.0000,21.0004,21.0040,0.612314,0.616965,0.000000,0.000000,0.612314,0.616965
115.8700,mid,mid,mid,21.0000,21.0000,21.0004,21.0039,0.612313,0.616966,0.000000,0.000000,0.612313,0.616966
115.8800,mid,mid,mid,21.0000,21.0000,21.0004,21.0039,0.612313,0.616967,0.000000,0.000000,0.612313,0.616967
115.8900,mid,mid,mid,21.0000,21.0000,21.0004,21.0039,0.612313,0.616967,0.000000,0.000000,0.612313,0.616967
115.9000,mid,mid,mid,21.0000,21.0000,21.0004,21.0039,0.612313,0.616968,0.000000,0.000000,0.612313,0.616968
115.9100,mid,mid,mid,21.0000,21.0000,21.0004,21.0038,0.612313,0.616968,0.000000,0.000000,0.612313,0.616968
115.9200,mid,mid,mid,21.0000,21.0000,21.0004,21.0038,0.612312,0.616969,0.000000,0.000000,0.612312,0.616969
115.9300,mid,mid,mid,21.0000,21.0000,21.0004,21.0038,0.612312,0.616969,0.000000,0.000000,0.612312,0.616969
115.9400,mid,mid,mid,21.0000,21.0000,21.0004,21.0038,0.612312,0.616970,0.000000,0.000000,0.612312,0.616970
115.9500,mid,mid,mid,21.0000,21.0000,21.0004,21.0038,0.612312,0.616970,0.000000,0.000000,0.612312,0.616970
115.9600,mid,mid,mid,21.0000,21.0000,21.0004,21.0037,0.612312,0.616971,0.000000,0.000000,0.612312,0.616971
115.9700,mid,mid,mid,21.0000,21.0000,21.0004,21.0037,0.612311,0.616971,0.000000,0.000000,0.612311,0.616971
115.9800,mid,mid,mid,21.0000,21.0000,21.0004,21.0037,0.612311,0.616972,0.000000,0.000000,0.612311,0.616972
115.9900,mid,mid,mid,21.0000,21.0000,21.0004,21.0037,0.612311,0.616972,0.000000,0.000000,0.612311,0.616972
