time_s,throttle,setpoint,brake,speed_m_s,accel_x,accel_y,accel_z
44.0200,0.6367,24.4000,0.0000,24.3598,0.0097,0.0001,0.0607
44.0300,0.6367,24.4000,0.0000,24.3597,0.0095,0.0001,0.0394
44.0400,0.6368,24.4000,0.0000,24.3596,0.0092,0.0000,0.0257
44.0500,0.6368,24.4000,0.0000,24.3595,0.0093,0.0000,0.0107
44.0600,0.6369,24.4000,0.0000,24.3595,0.0090,0.0000,0.0007
44.0700,0.6369,24.4000,0.0000,24.3594,0.0088,0.0001,-0.0098
44.0800,0.6369,24.4000,0.0000,24.3593,0.0084,-0.0001,-0.0175
44.0900,0.6370,24.4000,0.0000,24.3592,0.0078,-0.0001,-0.0224
44.1000,0.6370,24.4000,0.0000,24.3591,0.0076,0.0000,-0.0277
44.1100,0.6371,24.4000,0.0000,24.3591,0.0071,0.0001,-0.0316
44.1200,0.6371,24.4000,0.0000,24.3589,0.0124,0.0000,0.3182
44.1300,0.6371,24.4000,0.0000,24.3589,0.0023,-0.0005,0.7283
44.1400,0.6372,24.4000,0.0000,24.3588,0.0097,-0.0003,0.6092
44.1500,0.6372,24.4000,0.0000,24.3587,0.0134,-0.0001,0.5062
44.1600,0.6373,24.4000,0.0000,24.3585,0.0164,-0.0001,0.4205
44.1700,0.6373,24.4000,0.0000,24.3583,0.0183,-0.0001,0.3480
44.1800,0.6374,24.4000,0.0000,24.3581,0.0198,-0.0001,0.2847
44.1900,0.6375,24.4000,0.0000,24.3579,0.0204,0.0001,0.2293
44.2000,0.6375,24.4000,0.0000,24.3577,0.0210,0.0001,0.1814
44.2100,0.6376,24.4000,0.0000,24.3575,0.0210,0.0000,0.1463
44.2200,0.6376,24.4000,0.0000,24.3573,0.0210,0.0001,0.1097
44.2300,0.6377,24.4000,0.0000,24.3571,0.0204,0.0000,0.0863
44.2400,0.6378,24.4000,0.0000,24.3568,0.0299,0.0000,0.1259
44.2500,0.6378,24.4000,0.0000,24.3567,0.0124,-0.0004,0.6390
44.2600,0.6379,24.4000,0.0000,24.3566,0.0076,-0.0002,0.5298
44.2700,0.6379,24.4000,0.0000,24.3565,0.0071,-0.0001,0.4409
44.2800,0.6379,24.4000,0.0000,24.3565,0.0069,-0.0002,0.3629
44.2900,0.6380,24.4000,0.0000,24.3564,0.0067,0.0000,0.2943
44.3000,0.6380,24.4000,0.0000,24.3563,0.0065,0.0000,0.2367
44.3100,0.6381,24.4000,0.0000,24.3563,0.0067,-0.0001,0.1900
44.3200,0.6381,24.4000,0.0000,24.3562,0.0065,0.0001,0.1479
44.3300,0.6381,24.4000,0.0000,24.3561,0.0067,0.0000,0.1159
44.3400,0.6382,24.4000,0.0000,24.3561,0.0065,-0.0000,0.0825
44.3500,0.6382,24.4000,0.0000,24.3560,0.0067,0.0001,0.0612
44.3600,0.6383,24.4000,0.0000,24.3559,0.0063,0.0000,0.0422
44.3700,0.6383,24.4000,0.0000,24.3559,0.0063,0.0000,0.0229
44.3800,0.6383,24.4000,0.0000,24.3558,0.0061,-0.0000,0.0116
44.3900,0.6384,24.4000,0.0000,24.3558,0.0059,-0.0000,0.0003
44.4000,0.6384,24.4000,0.0000,24.3557,0.0057,-0.0000,-0.0099
44.4100,0.6385,24.4000,0.0000,24.3556,0.0050,-0.0000,-0.0195
44.4200,0.6385,24.4000,0.0000,24.3556,0.0048,-0.0000,-0.0208
44.4300,0.6385,24.4000,0.0000,24.3556,0.0044,0.0000,-0.0264
44.4400,0.6386,24.4000,0.0000,24.3555,0.0038,-0.0000,-0.0321
44.4500,0.6386,24.4000,0.0000,24.3554,0.0101,0.0000,0.3280
44.4600,0.6387,24.4000,0.0000,24.3554,0.0017,-0.0005,0.7260
44.4700,0.6387,24.4000,0.0000,24.3553,0.0088,-0.0003,0.6056
44.4800,0.6388,24.4000,0.0000,24.3552,0.0120,-0.0002,0.5083
44.4900,0.6388,24.4000,0.0000,24.3550,0.0145,-0.0001,0.4189
44.5000,0.6389,24.4000,0.0000,24.3549,0.0166,0.0000,0.3452
44.5100,0.6389,24.4000,0.0000,24.3547,0.0179,0.0000,0.2807
44.5200,0.6390,24.4000,0.0000,24.3545,0.0183,0.0000,0.2276
44.5300,0.6390,24.4000,0.0000,24.3543,0.0185,0.0001,0.1836
44.5400,0.6391,24.4000,0.0000,24.3541,0.0185,0.0000,0.1467
44.5500,0.6391,24.4000,0.0000,24.3540,0.0183,0.0001,0.1104
44.5600,0.6392,24.4000,0.0000,24.3538,0.0179,0.0001,0.0842
44.5700,0.6393,24.4000,0.0000,24.3535,0.0275,0.0001,0.1297
44.5800,0.6393,24.4000,0.0000,24.3534,0.0116,-0.0004,0.6400
44.5900,0.6394,24.4000,0.0000,24.3533,0.0063,-0.0002,0.5306
44.6000,0.6394,24.4000,0.0000,24.3533,0.0059,-0.0001,0.4376
44.6100,0.6395,24.4000,0.0000,24.3532,0.0051,-0.0001,0.3603
44.6200,0.6395,24.4000,0.0000,24.3532,0.0048,-0.0000,0.2937
44.6300,0.6395,24.4000,0.0000,24.3531,0.0046,-0.0001,0.2359
44.6400,0.6396,24.4000,0.0000,24.3531,0.0048,-0.0000,0.1878
44.6500,0.6396,24.4000,0.0000,24.3530,0.0044,0.0000,0.1494
44.6600,0.6397,24.4000,0.0000,24.3530,0.0044,-0.0000,0.1126
44.6700,0.6397,24.4000,0.0000,24.3529,0.0042,-0.0000,0.0856
44.6800,0.6397,24.4000,0.0000,24.3529,0.0040,0.0000,0.0597
44.6900,0.6398,24.4000,0.0000,24.3529,0.0040,0.0000,0.0408
44.7000,0.6398,24.4000,0.0000,24.3528,0.0038,-0.0000,0.0233
44.7100,0.6398,24.4000,0.0000,24.3528,0.0034,-0.0000,0.0107
44.7200,0.6399,24.4000,0.0000,24.3528,0.0032,0.0000,-0.0002
44.7300,0.6399,24.4000,0.0000,24.3527,0.0029,-0.0000,-0.0104
44.7400,0.6400,24.4000,0.0000,24.3527,0.0025,0.0000,-0.0161
44.7500,0.6400,24.4000,0.0000,24.3527,0.0023,0.0000,-0.0227
44.7600,0.6400,24.4000,0.0000,24.3527,0.0017,-0.0001,-0.0250
44.7700,0.6401,24.4000,0.0000,24.3527,0.0011,-0.0000,-0.0311
44.7800,0.6401,24.4000,0.0000,24.3526,0.0082,-0.0000,0.3341
44.7900,0.6402,24.4000,0.0000,24.3526,0.0013,-0.0005,0.7240
44.8000,0.6402,24.4000,0.0000,24.3525,0.0080,-0.0003,0.6084
44.8100,0.6403,24.4000,0.0000,24.3524,0.0113,-0.0002,0.5054
44.8200,0.6403,24.4000,0.0000,24.3522,0.0137,-0.0000,0.4196
44.8300,0.6404,24.4000,0.0000,24.3521,0.0151,-0.0000,0.3444
44.8400,0.6404,24.4000,0.0000,24.3519,0.0160,0.0001,0.2814
44.8500,0.6405,24.4000,0.0000,24.3518,0.0170,0.0001,0.2277
44.8600,0.6405,24.4000,0.0000,24.3516,0.0168,0.0001,0.1824
44.8700,0.6406,24.4000,0.0000,24.3514,0.0168,0.0001,0.1432
44.8800,0.6406,24.4000,0.0000,24.3513,0.0164,0.0000,0.1101
44.8900,0.6407,24.4000,0.0000,24.3511,0.0158,0.0000,0.0826
44.9000,0.6408,24.4000,0.0000,24.3508,0.0257,-0.0000,0.1329
44.9100,0.6408,24.4000,0.0000,24.3507,0.0109,-0.0003,0.6395
44.9200,0.6409,24.4000,0.0000,24.3507,0.0057,-0.0001,0.5303
44.9300,0.6409,24.4000,0.0000,24.3506,0.0046,-0.0001,0.4388
44.9400,0.6410,24.4000,0.0000,24.3506,0.0040,-0.0001,0.3614
44.9500,0.6410,24.4000,0.0000,24.3505,0.0034,-0.0001,0.2921
44.9600,0.6410,24.4000,0.0000,24.3505,0.0029,-0.0000,0.2364
44.9700,0.6411,24.4000,0.0000,24.3505,0.0027,-0.0000,0.1880
44.9800,0.6411,24.4000,0.0000,24.3505,0.0025,-0.0000,0.1493
44.9900,0.6412,24.4000,0.0000,24.3504,0.0025,0.0000,0.1143
45.0000,0.6412,30.0000,0.0000,24.3504,0.0021,-0.0000,0.0838
45.0100,1.0000,30.0000,0.0000,24.3635,-1.3073,-0.0922,-114.2574
45.0200,1.0000,30.0000,0.0000,24.3511,1.2360,0.1880,36.1836
45.0300,1.0000,30.0000,0.0000,24.3432,0.7881,0.1193,30.8378
45.0400,1.0000,30.0000,0.0000,24.3374,0.5833,0.0771,26.2345
45.0500,1.0000,30.0000,0.0000,24.3342,0.3191,0.0501,22.2736
45.0600,1.0000,30.0000,0.0000,24.3340,0.0237,0.0324,18.8586
45.0700,1.0000,30.0000,0.0000,24.3370,-0.3052,0.0203,15.9364
45.0800,1.0000,30.0000,0.0000,24.3437,-0.6653,0.0121,13.4235
45.0900,1.0000,30.0000,0.0000,24.3536,-0.9914,0.0064,11.2642
45.1000,1.0000,30.0000,0.0000,24.3665,-1.2930,0.0020,9.4142
45.1100,1.0000,30.0000,0.0000,24.3822,-1.5707,-0.0008,7.8373
45.1200,1.0000,30.0000,0.0000,24.4005,-1.8276,-0.0034,6.4863
45.1300,1.0000,30.0000,0.0000,24.4212,-2.0657,-0.0051,5.3302
45.1400,1.0000,30.0000,0.0000,24.4440,-2.2860,-0.0066,4.3586
45.1500,1.0000,30.0000,0.0000,24.4689,-2.4908,-0.0079,3.5165
45.1600,1.0000,30.0000,0.0000,24.4957,-2.6806,-0.0089,2.8139
45.1700,1.0000,30.0000,0.0000,24.5243,-2.8576,-0.0100,2.2195
45.1800,0.9999,30.0000,0.0000,24.5545,-3.0226,-0.0108,1.7171
45.1900,0.9996,30.0000,0.0000,24.5863,-3.1767,-0.0117,1.2939
45.2000,0.9991,30.0000,0.0000,24.6195,-3.3205,-0.0122,0.9393
45.2100,0.9983,30.0000,0.0000,24.6541,-3.4552,-0.0128,0.6493
45.2200,0.9974,30.0000,0.0000,24.6899,-3.5803,-0.0135,0.4057
45.2300,0.9963,30.0000,0.0000,24.7268,-3.6976,-0.0140,0.2058
45.2400,0.9950,30.0000,0.0000,24.7649,-3.8063,-0.0144,0.0416
45.2500,0.9935,30.0000,0.0000,24.8040,-3.9080,-0.0150,-0.0895
45.2600,0.9919,30.0000,0.0000,24.8440,-4.0022,-0.0153,-0.1941
45.2700,0.9901,30.0000,0.0000,24.8854,-4.1361,-0.0189,-1.7875
45.2800,0.9882,30.0000,0.0000,24.9273,-4.1901,-0.0360,-3.4543
45.2900,0.9860,30.0000,0.0000,24.9705,-4.3182,-0.0297,-3.0229
45.3000,0.9838,30.0000,0.0000,25.0145,-4.3997,-0.0256,-2.6512
45.3100,0.9814,30.0000,0.0000,25.0591,-4.4689,-0.0229,-2.3191
45.3200,0.9789,30.0000,0.0000,25.1045,-4.5305,-0.0211,-2.0327
45.3300,0.9762,30.0000,0.0000,25.1503,-4.5847,-0.0200,-1.7870
45.3400,0.9735,30.0000,0.0000,25.1966,-4.6331,-0.0193,-1.5627
45.3500,0.9707,30.0000,0.0000,25.2434,-4.6755,-0.0190,-1.3697
45.3600,0.9678,30.0000,0.0000,25.2905,-4.7125,-0.0190,-1.2038
45.3700,0.9649,30.0000,0.0000,25.3379,-4.7386,-0.0192,-0.9703
45.3800,0.9618,30.0000,0.0000,25.3856,-4.7684,-0.0226,-0.5484
45.3900,0.9588,30.0000,0.0000,25.4332,-4.7606,-0.0230,-1.7072
45.4000,0.9558,30.0000,0.0000,25.4798,-4.6640,-0.0353,-2.8137
45.4100,0.9527,30.0000,0.0000,25.5274,-4.7546,-0.0302,-2.4053
45.4200,0.9495,30.0000,0.0000,25.5753,-4.7916,-0.0265,-2.0503
45.4300,0.9462,30.0000,0.0000,25.6234,-4.8119,-0.0241,-1.7522
45.4400,0.9429,30.0000,0.0000,25.6717,-4.8243,-0.0227,-1.4851
45.4500,0.9396,30.0000,0.0000,25.7200,-4.8302,-0.0217,-1.2574
45.4600,0.9362,30.0000,0.0000,25.7683,-4.8319,-0.0211,-1.0630
45.4700,0.9327,30.0000,0.0000,25.8166,-4.8290,-0.0207,-0.8984
45.4800,0.9293,30.0000,0.0000,25.8648,-4.8225,-0.0205,-0.7531
45.4900,0.9258,30.0000,0.0000,25.9129,-4.8136,-0.0207,-0.4896
45.5000,0.9223,30.0000,0.0000,25.9610,-4.8052,-0.0232,-0.2439
45.5100,0.9188,30.0000,0.0000,26.0088,-4.7865,-0.0221,-0.1977
45.5200,0.9153,30.0000,0.0000,26.0565,-4.7668,-0.0214,-0.1550
45.5300,0.9117,30.0000,0.0000,26.1040,-4.7449,-0.0210,-0.1210
45.5400,0.9082,30.0000,0.0000,26.1512,-4.7203,-0.0205,-0.0935
45.5500,0.9047,30.0000,0.0000,26.1981,-4.6930,-0.0203,-0.0668
45.5600,0.9012,30.0000,0.0000,26.2447,-4.6640,-0.0201,-0.0490
45.5700,0.8977,30.0000,0.0000,26.2911,-4.6328,-0.0200,-0.0318
45.5800,0.8942,30.0000,0.0000,26.3371,-4.5998,-0.0197,-0.0151
45.5900,0.8907,30.0000,0.0000,26.3827,-4.5647,-0.0196,-0.0036
45.6000,0.8872,30.0000,0.0000,26.4280,-4.5280,-0.0194,0.0093
45.6100,0.8838,30.0000,0.0000,26.4729,-4.4895,-0.0194,0.0114
45.6200,0.8803,30.0000,0.0000,26.5174,-4.4495,-0.0191,0.0194
45.6300,0.8769,30.0000,0.0000,26.5615,-4.4079,-0.0190,0.0247
45.6400,0.8735,30.0000,0.0000,26.6051,-4.3653,-0.0186,0.0336
45.6500,0.8702,30.0000,0.0000,26.6483,-4.3173,-0.0195,0.0455
45.6600,0.8669,30.0000,0.0000,26.6910,-4.2732,-0.0203,0.2506
45.6700,0.8636,30.0000,0.0000,26.7332,-4.2210,-0.0325,0.3296
45.6800,0.8603,30.0000,0.0000,26.7751,-4.1868,-0.0325,-0.3074
45.6900,0.8571,30.0000,0.0000,26.8165,-4.1407,-0.0262,-0.6737
45.7000,0.8539,30.0000,0.0000,26.8575,-4.0987,-0.0225,-0.5648
45.7100,0.8507,30.0000,0.0000,26.8980,-4.0514,-0.0201,-0.4710
45.7200,0.8476,30.0000,0.0000,26.9380,-4.0020,-0.0186,-0.3916
45.7300,0.8445,30.0000,0.0000,26.9775,-3.9513,-0.0175,-0.3280
45.7400,0.8414,30.0000,0.0000,27.0165,-3.9001,-0.0169,-0.2624
45.7500,0.8384,30.0000,0.0000,27.0550,-3.8483,-0.0164,-0.2150
45.7600,0.8354,30.0000,0.0000,27.0930,-3.7958,-0.0143,-0.2780
45.7700,0.8325,30.0000,0.0000,27.1305,-3.7481,-0.0089,-0.2330
45.7800,0.8296,30.0000,0.0000,27.1674,-3.6945,-0.0059,-0.1268
45.7900,0.8267,30.0000,0.0000,27.2040,-3.6577,0.0013,-0.4540
45.8000,0.8239,30.0000,0.0000,27.2399,-3.5913,0.0062,-1.0399
45.8100,0.8212,30.0000,0.0000,27.2753,-3.5418,-0.0019,-0.8685
45.8200,0.8184,30.0000,0.0000,27.3102,-3.4878,-0.0069,-0.7250
45.8300,0.8158,30.0000,0.0000,27.3445,-3.4330,-0.0099,-0.6032
45.8400,0.8131,30.0000,0.0000,27.3783,-3.3787,-0.0117,-0.4942
45.8500,0.8106,30.0000,0.0000,27.4116,-3.3237,-0.0125,-0.4087
45.8600,0.8081,30.0000,0.0000,27.4442,-3.2690,-0.0129,-0.3279
45.8700,0.8056,30.0000,0.0000,27.4764,-3.2190,-0.0111,-0.3284
45.8800,0.8032,30.0000,0.0000,27.5081,-3.1614,-0.0079,-0.4087
45.8900,0.8008,30.0000,0.0000,27.5391,-3.1069,0.0020,-0.3318
45.9000,0.7985,30.0000,0.0000,27.5697,-3.0556,0.0096,-0.3113
45.9100,0.7962,30.0000,0.0000,27.5997,-2.9985,0.0102,-0.4116
45.9200,0.7940,30.0000,0.0000,27.6291,-2.9449,0.0018,-0.3369
45.9300,0.7918,30.0000,0.0000,27.6580,-2.8915,-0.0033,-0.2678
45.9400,0.7897,30.0000,0.0000,27.6864,-2.8383,-0.0063,-0.2126
45.9500,0.7876,30.0000,0.0000,27.7143,-2.7859,-0.0081,-0.1662
45.9600,0.7856,30.0000,0.0000,27.7416,-2.7342,-0.0092,-0.1255
45.9700,0.7836,30.0000,0.0000,27.7684,-2.6827,-0.0097,-0.0935
45.9800,0.7817,30.0000,0.0000,27.7948,-2.6320,-0.0099,-0.0657
45.9900,0.7798,30.0000,0.0000,27.8206,-2.5818,-0.0098,-0.0417
46.0000,0.7780,30.0000,0.0000,27.8459,-2.5324,-0.0097,-0.0191
46.0100,0.7762,30.0000,0.0000,27.8707,-2.4830,-0.0095,-0.0096
46.0200,0.7745,30.0000,0.0000,27.8951,-2.4351,-0.0093,0.0061
46.0300,0.7728,30.0000,0.0000,27.9190,-2.3890,-0.0091,0.0148
46.0400,0.7711,30.0000,0.0000,27.9424,-2.3418,-0.0088,0.0240
46.0500,0.7695,30.0000,0.0000,27.9653,-2.2953,-0.0085,0.0318
46.0600,0.7680,30.0000,0.0000,27.9878,-2.2499,-0.0081,0.0355
46.0700,0.7665,30.0000,0.0000,28.0099,-2.2045,-0.0080,0.0404
46.0800,0.7650,30.0000,0.0000,28.0315,-2.1605,-0.0077,0.0410
46.0900,0.7636,30.0000,0.0000,28.0527,-2.1172,-0.0100,0.0900
46.1000,0.7622,30.0000,0.0000,28.0734,-2.0754,-0.0121,0.0946
46.1100,0.7609,30.0000,0.0000,28.0937,-2.0330,-0.0139,0.0860
46.1200,0.7596,30.0000,0.0000,28.1137,-1.9911,-0.0146,0.0821
46.1300,0.7583,30.0000,0.0000,28.1332,-1.9518,-0.0150,0.0737
46.1400,0.7571,30.0000,0.0000,28.1523,-1.9117,-0.0150,0.0680
46.1500,0.7559,30.0000,0.0000,28.1710,-1.8724,-0.0148,0.0654
46.1600,0.7548,30.0000,0.0000,28.1894,-1.8339,-0.0145,0.0568
46.1700,0.7537,30.0000,0.0000,28.2073,-1.7962,-0.0142,0.0557
46.1800,0.7526,30.0000,0.0000,28.2249,-1.7593,-0.0137,0.0510
46.1900,0.7516,30.0000,0.0000,28.2421,-1.7223,-0.0153,0.0524
46.2000,0.7506,30.0000,0.0000,28.2590,-1.6872,-0.0151,0.0842
46.2100,0.7496,30.0000,0.0000,28.2755,-1.6529,-0.0167,0.0760
46.2200,0.7487,30.0000,0.0000,28.2917,-1.6191,-0.0175,0.0661
46.2300,0.7478,30.0000,0.0000,28.3076,-1.5862,-0.0177,0.0595
46.2400,0.7469,30.0000,0.0000,28.3231,-1.5530,-0.0199,0.0959
46.2500,0.7461,30.0000,0.0000,28.3383,-1.5209,-0.0170,0.0997
46.2600,0.7453,30.0000,0.0000,28.3532,-1.4902,-0.0144,0.0851
46.2700,0.7445,30.0000,0.0000,28.3678,-1.4601,-0.0126,0.0731
46.2800,0.7438,30.0000,0.0000,28.3821,-1.4307,-0.0115,0.0624
46.2900,0.7431,30.0000,0.0000,28.3962,-1.4021,-0.0107,0.0535
46.3000,0.7424,30.0000,0.0000,28.4099,-1.3741,-0.0101,0.0480
46.3100,0.7418,30.0000,0.0000,28.4234,-1.3468,-0.0096,0.0415
46.3200,0.7411,30.0000,0.0000,28.4366,-1.3210,-0.0094,0.0350
46.3300,0.7405,30.0000,0.0000,28.4495,-1.2955,-0.0091,0.0296
46.3400,0.7399,30.0000,0.0000,28.4622,-1.2693,-0.0108,0.0388
46.3500,0.7394,30.0000,0.0000,28.4747,-1.2451,-0.0101,0.0631
46.3600,0.7388,30.0000,0.0000,28.4869,-1.2224,-0.0078,0.0574
46.3700,0.7383,30.0000,0.0000,28.4989,-1.1992,-0.0062,0.0461
46.3800,0.7378,30.0000,0.0000,28.5107,-1.1770,-0.0054,0.0371
46.3900,0.7374,30.0000,0.0000,28.5222,-1.1553,-0.0049,0.0341
46.4000,0.7369,30.0000,0.0000,28.5336,-1.1341,-0.0046,0.0295
46.4100,0.7365,30.0000,0.0000,28.5447,-1.1135,-0.0045,0.0226
46.4200,0.7361,30.0000,0.0000,28.5556,-1.0935,-0.0044,0.0236
46.4300,0.7357,30.0000,0.0000,28.5664,-1.0738,-0.0042,0.0135
46.4400,0.7353,30.0000,0.0000,28.5769,-1.0557,-0.0043,0.0145
46.4500,0.7349,30.0000,0.0000,28.5873,-1.0374,-0.0042,0.0108
46.4600,0.7346,30.0000,0.0000,28.5975,-1.0195,-0.0042,0.0116
46.4700,0.7342,30.0000,0.0000,28.6075,-1.0025,-0.0042,0.0050
46.4800,0.7339,30.0000,0.0000,28.6174,-0.9857,-0.0043,0.0089
46.4900,0.7336,30.0000,0.0000,28.6271,-0.9695,-0.0042,0.0046
46.5000,0.7333,30.0000,0.0000,28.6366,-0.9542,-0.0041,0.0060
46.5100,0.7331,30.0000,0.0000,28.6460,-0.9388,-0.0043,0.0038
46.5200,0.7328,30.0000,0.0000,28.6553,-0.9249,-0.0042,0.0017
46.5300,0.7326,30.0000,0.0000,28.6644,-0.9104,-0.0041,0.0023
46.5400,0.7323,30.0000,0.0000,28.6733,-0.8965,-0.0040,0.0021
46.5500,0.7321,30.0000,0.0000,28.6822,-0.8833,-0.0040,-0.0023
46.5600,0.7319,30.0000,0.0000,28.6909,-0.8707,-0.0041,0.0006
46.5700,0.7317,30.0000,0.0000,28.6994,-0.8581,-0.0040,-0.0023
46.5800,0.7315,30.0000,0.0000,28.7079,-0.8463,-0.0039,0.0022
46.5900,0.7313,30.0000,0.0000,28.7163,-0.8345,-0.0039,-0.0016
46.6000,0.7311,30.0000,0.0000,28.7245,-0.8230,-0.0039,-0.0002
46.6100,0.7310,30.0000,0.0000,28.7326,-0.8121,-0.0039,-0.0024
46.6200,0.7308,30.0000,0.0000,28.7406,-0.8018,-0.0038,-0.0006
46.6300,0.7306,30.0000,0.0000,28.7485,-0.7914,-0.0037,0.0011
46.6400,0.7305,30.0000,0.0000,28.7564,-0.7820,-0.0038,0.0014
46.6500,0.7304,30.0000,0.0000,28.7641,-0.7723,-0.0036,-0.0004
46.6600,0.7302,30.0000,0.0000,28.7717,-0.7631,-0.0036,-0.0003
46.6700,0.7301,30.0000,0.0000,28.7793,-0.7544,-0.0036,-0.0034
46.6800,0.7300,30.0000,0.0000,28.7867,-0.7460,-0.0035,0.0034
46.6900,0.7299,30.0000,0.0000,28.7941,-0.7372,-0.0035,-0.0022
46.7000,0.7298,30.0000,0.0000,28.8014,-0.7296,-0.0034,0.0011
46.7100,0.7297,30.0000,0.0000,28.8086,-0.7219,-0.0034,-0.0013
46.7200,0.7296,30.0000,0.0000,28.8158,-0.7145,-0.0034,0.0003
46.7300,0.7295,30.0000,0.0000,28.8228,-0.7074,-0.0034,-0.0017
46.7400,0.7294,30.0000,0.0000,28.8298,-0.7004,-0.0033,-0.0002
46.7500,0.7293,30.0000,0.0000,28.8368,-0.6939,-0.0032,-0.0001
46.7600,0.7292,30.0000,0.0000,28.8436,-0.6872,-0.0032,-0.0030
46.7700,0.7292,30.0000,0.0000,28.8505,-0.6811,-0.0032,0.0007
46.7800,0.7291,30.0000,0.0000,28.8572,-0.6750,-0.0031,-0.0012
46.7900,0.7290,30.0000,0.0000,28.8639,-0.6693,-0.0030,-0.0019
46.8000,0.7290,30.0000,0.0000,28.8705,-0.6638,-0.0031,-0.0018
46.8100,0.7289,30.0000,0.0000,28.8771,-0.6584,-0.0031,-0.0011
46.8200,0.7288,30.0000,0.0000,28.8836,-0.6531,-0.0029,0.0008
46.8300,0.7288,30.0000,0.0000,28.8901,-0.6479,-0.0029,0.0010
46.8400,0.7287,30.0000,0.0000,28.8966,-0.6432,-0.0028,-0.0017
46.8500,0.7287,30.0000,0.0000,28.9029,-0.6384,-0.0029,0.0003
46.8600,0.7286,30.0000,0.0000,28.9093,-0.6340,-0.0028,0.0003
46.8700,0.7285,30.0000,0.0000,28.9156,-0.6296,-0.0028,0.0016
46.8800,0.7285,30.0000,0.0000,28.9218,-0.6252,-0.0027,-0.0010
46.8900,0.7284,30.0000,0.0000,28.9280,-0.6212,-0.0028,-0.0030
